referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,etanol_hidratado_preco_revenda_avg
2012-03,2012,3,Centro Oeste,Mato Grosso Do Sul,2.696,2.124
2012-03,2012,3,Sudeste,Minas Gerais,2.819,2.156
2012-03,2012,3,Norte,Para,2.827,2.364
2012-03,2012,3,Nordeste,Paraiba,2.603,2.142
2012-03,2012,3,Sul,Parana,2.689,1.971
2012-03,2012,3,Nordeste,Pernambuco,2.666,2.09
2012-03,2012,3,Nordeste,Piaui,2.563,2.254
2012-03,2012,3,Sudeste,Rio De Janeiro,2.849,2.261
2012-03,2012,3,Nordeste,Rio Grande Do Norte,2.695,2.202
2012-03,2012,3,Sul,Rio Grande Do Sul,2.75,2.407
2012-03,2012,3,Norte,Rondonia,2.954,2.428
2012-03,2012,3,Norte,Roraima,2.879,2.559
2012-03,2012,3,Sul,Santa Catarina,2.738,2.394
2012-03,2012,3,Sudeste,Sao Paulo,2.656,1.851
2012-03,2012,3,Nordeste,Sergipe,2.705,2.234
2012-03,2012,3,Norte,Tocantins,2.916,2.206
2012-04,2012,4,Norte,Acre,3.127,2.508
2012-04,2012,4,Nordeste,Alagoas,2.773,2.22
2012-04,2012,4,Norte,Amapa,2.698,2.292
2012-04,2012,4,Norte,Amazonas,2.889,2.352
2012-04,2012,4,Nordeste,Bahia,2.75,2.08
2012-04,2012,4,Nordeste,Ceara,2.727,2.116
2012-04,2012,4,Centro Oeste,Distrito Federal,2.845,2.316
2012-04,2012,4,Sudeste,Espirito Santo,2.808,2.435
2012-04,2012,4,Centro Oeste,Goias,2.788,1.979
2012-04,2012,4,Nordeste,Maranhao,2.647,2.168
2012-04,2012,4,Centro Oeste,Mato Grosso,2.983,2.104
2012-04,2012,4,Centro Oeste,Mato Grosso Do Sul,2.691,2.126
2012-04,2012,4,Sudeste,Minas Gerais,2.823,2.154
2012-04,2012,4,Norte,Para,2.852,2.313
2012-04,2012,4,Nordeste,Paraiba,2.549,2.137
2012-04,2012,4,Sul,Parana,2.687,1.993
2012-04,2012,4,Nordeste,Pernambuco,2.759,2.091
2012-04,2012,4,Nordeste,Piaui,2.564,2.262
2012-04,2012,4,Sudeste,Rio De Janeiro,2.855,2.267
2012-04,2012,4,Nordeste,Rio Grande Do Norte,2.693,2.207
2012-04,2012,4,Sul,Rio Grande Do Sul,2.742,2.407
2012-04,2012,4,Norte,Rondonia,2.948,2.429
2012-04,2012,4,Norte,Roraima,2.879,2.558
2012-04,2012,4,Sul,Santa Catarina,2.723,2.393
2012-04,2012,4,Sudeste,Sao Paulo,2.652,1.873
2012-04,2012,4,Nordeste,Sergipe,2.717,2.246
2012-04,2012,4,Norte,Tocantins,2.914,2.188
2012-05,2012,5,Norte,Acre,3.126,2.502
2012-05,2012,5,Nordeste,Alagoas,2.736,2.257
2012-05,2012,5,Norte,Amapa,2.696,2.289
2012-05,2012,5,Norte,Amazonas,2.888,2.338
2012-05,2012,5,Nordeste,Bahia,2.748,2.157
2012-05,2012,5,Nordeste,Ceara,2.697,2.169
2012-05,2012,5,Centro Oeste,Distrito Federal,2.845,2.274
2012-05,2012,5,Sudeste,Espirito Santo,2.863,2.471
2012-05,2012,5,Centro Oeste,Goias,2.758,1.961
2012-05,2012,5,Nordeste,Maranhao,2.676,2.176
2012-05,2012,5,Centro Oeste,Mato Grosso,2.942,1.958
2012-05,2012,5,Centro Oeste,Mato Grosso Do Sul,2.737,2.163
2012-05,2012,5,Sudeste,Minas Gerais,2.807,2.154
2012-05,2012,5,Norte,Para,2.85,2.318
2012-05,2012,5,Nordeste,Paraiba,2.55,2.145
2012-05,2012,5,Sul,Parana,2.678,1.979
2012-05,2012,5,Nordeste,Pernambuco,2.751,2.141
2012-05,2012,5,Nordeste,Piaui,2.581,2.29
2012-05,2012,5,Sudeste,Rio De Janeiro,2.857,2.27
2012-05,2012,5,Nordeste,Rio Grande Do Norte,2.714,2.226
2012-05,2012,5,Sul,Rio Grande Do Sul,2.754,2.418
2012-05,2012,5,Norte,Rondonia,2.947,2.426
2012-05,2012,5,Norte,Roraima,2.876,2.557
2012-05,2012,5,Sul,Santa Catarina,2.715,2.397
2012-05,2012,5,Sudeste,Sao Paulo,2.638,1.842
2012-05,2012,5,Nordeste,Sergipe,2.732,2.288
2012-05,2012,5,Norte,Tocantins,2.91,2.186
2012-06,2012,6,Norte,Acre,3.127,2.513
2012-06,2012,6,Nordeste,Alagoas,2.736,2.292
2012-06,2012,6,Norte,Amapa,2.695,2.295
2012-06,2012,6,Norte,Amazonas,2.888,2.329
2012-06,2012,6,Nordeste,Bahia,2.689,2.127
2012-06,2012,6,Nordeste,Ceara,2.635,2.175
2012-06,2012,6,Centro Oeste,Distrito Federal,2.845,2.266
2012-06,2012,6,Sudeste,Espirito Santo,2.835,2.478
2012-06,2012,6,Centro Oeste,Goias,2.742,1.895
2012-06,2012,6,Nordeste,Maranhao,2.672,2.181
2012-06,2012,6,Centro Oeste,Mato Grosso,2.971,1.899
2012-06,2012,6,Centro Oeste,Mato Grosso Do Sul,2.798,2.191
2012-06,2012,6,Sudeste,Minas Gerais,2.806,2.142
2012-06,2012,6,Norte,Para,2.848,2.323
2012-06,2012,6,Nordeste,Paraiba,2.645,2.169
2012-06,2012,6,Sul,Parana,2.657,1.945
2012-06,2012,6,Nordeste,Pernambuco,2.75,2.175
2012-06,2012,6,Nordeste,Piaui,2.568,2.289
2012-06,2012,6,Sudeste,Rio De Janeiro,2.854,2.256
2012-06,2012,6,Nordeste,Rio Grande Do Norte,2.713,2.235
2012-06,2012,6,Sul,Rio Grande Do Sul,2.74,2.418
2012-06,2012,6,Norte,Rondonia,2.946,2.424
2012-06,2012,6,Norte,Roraima,2.876,2.553
2012-06,2012,6,Sul,Santa Catarina,2.717,2.391
2012-06,2012,6,Sudeste,Sao Paulo,2.636,1.805
2012-06,2012,6,Nordeste,Sergipe,2.767,2.303
2012-06,2012,6,Norte,Tocantins,2.911,2.187
2012-07,2012,7,Norte,Acre,3.129,2.513
2012-07,2012,7,Nordeste,Alagoas,2.756,2.287
2012-07,2012,7,Norte,Amapa,2.697,2.29
2012-07,2012,7,Norte,Amazonas,2.889,2.322
2012-07,2012,7,Nordeste,Bahia,2.644,2.082
2012-07,2012,7,Nordeste,Ceara,2.674,2.178
2012-07,2012,7,Centro Oeste,Distrito Federal,2.842,2.264
2012-07,2012,7,Sudeste,Espirito Santo,2.852,2.481
2012-07,2012,7,Centro Oeste,Goias,2.744,1.861
2012-07,2012,7,Nordeste,Maranhao,2.668,2.179
2012-07,2012,7,Centro Oeste,Mato Grosso,2.977,1.889
2012-07,2012,7,Centro Oeste,Mato Grosso Do Sul,2.83,2.177
2012-07,2012,7,Sudeste,Minas Gerais,2.803,2.123
2012-07,2012,7,Norte,Para,2.843,2.331
2012-07,2012,7,Nordeste,Paraiba,2.605,2.17
2012-07,2012,7,Sul,Parana,2.651,1.913
2012-07,2012,7,Nordeste,Pernambuco,2.745,2.182
2012-07,2012,7,Nordeste,Piaui,2.561,2.292
2012-07,2012,7,Sudeste,Rio De Janeiro,2.851,2.221
2012-07,2012,7,Nordeste,Rio Grande Do Norte,2.685,2.241
2012-07,2012,7,Sul,Rio Grande Do Sul,2.761,2.413
2012-07,2012,7,Norte,Rondonia,2.945,2.419
2012-07,2012,7,Norte,Roraima,2.874,2.556
2012-07,2012,7,Sul,Santa Catarina,2.714,2.385
2012-07,2012,7,Sudeste,Sao Paulo,2.629,1.771
2012-07,2012,7,Nordeste,Sergipe,2.76,2.299
2012-07,2012,7,Norte,Tocantins,2.91,2.187
2012-08,2012,8,Norte,Acre,3.128,2.528
2012-08,2012,8,Nordeste,Alagoas,2.757,2.291
2012-08,2012,8,Norte,Amapa,2.693,2.286
2012-08,2012,8,Norte,Amazonas,2.889,2.316
2012-08,2012,8,Nordeste,Bahia,2.647,2.076
2012-08,2012,8,Nordeste,Ceara,2.72,2.177
2012-08,2012,8,Centro Oeste,Distrito Federal,2.829,2.262
2012-08,2012,8,Sudeste,Espirito Santo,2.892,2.482
2012-08,2012,8,Centro Oeste,Goias,2.733,1.839
2012-08,2012,8,Nordeste,Maranhao,2.663,2.179
2012-08,2012,8,Centro Oeste,Mato Grosso,2.979,1.894
2012-08,2012,8,Centro Oeste,Mato Grosso Do Sul,2.835,2.115
2012-08,2012,8,Sudeste,Minas Gerais,2.801,2.11
2012-08,2012,8,Norte,Para,2.837,2.334
2012-08,2012,8,Nordeste,Paraiba,2.55,2.187
2012-08,2012,8,Sul,Parana,2.639,1.885
2012-08,2012,8,Nordeste,Pernambuco,2.747,2.185
2012-08,2012,8,Nordeste,Piaui,2.561,2.288
2012-08,2012,8,Sudeste,Rio De Janeiro,2.849,2.206
2012-08,2012,8,Nordeste,Rio Grande Do Norte,2.669,2.243
2012-08,2012,8,Sul,Rio Grande Do Sul,2.749,2.405
2012-08,2012,8,Norte,Rondonia,2.945,2.422
2012-08,2012,8,Norte,Roraima,2.871,2.563
2012-08,2012,8,Sul,Santa Catarina,2.718,2.373
2012-08,2012,8,Sudeste,Sao Paulo,2.621,1.747
2012-08,2012,8,Nordeste,Sergipe,2.77,2.313
2012-08,2012,8,Norte,Tocantins,2.907,2.185
2012-09,2012,9,Norte,Acre,3.127,2.555
2012-09,2012,9,Nordeste,Alagoas,2.756,2.295
2012-09,2012,9,Norte,Amapa,2.693,2.286
2012-09,2012,9,Norte,Amazonas,2.891,2.311
2012-09,2012,9,Nordeste,Bahia,2.638,2.069
2012-09,2012,9,Nordeste,Ceara,2.723,2.176
2012-09,2012,9,Centro Oeste,Distrito Federal,2.828,2.259
2012-09,2012,9,Sudeste,Espirito Santo,2.857,2.479
2012-09,2012,9,Centro Oeste,Goias,2.736,1.828
2012-09,2012,9,Nordeste,Maranhao,2.646,2.187
2012-09,2012,9,Centro Oeste,Mato Grosso,2.975,1.874
2012-09,2012,9,Centro Oeste,Mato Grosso Do Sul,2.839,2.104
2012-09,2012,9,Sudeste,Minas Gerais,2.792,2.091
2012-09,2012,9,Norte,Para,2.839,2.336
2012-09,2012,9,Nordeste,Paraiba,2.583,2.196
2012-09,2012,9,Sul,Parana,2.635,1.874
2012-09,2012,9,Nordeste,Pernambuco,2.741,2.181
2012-09,2012,9,Nordeste,Piaui,2.557,2.283
2012-09,2012,9,Sudeste,Rio De Janeiro,2.851,2.201
2012-09,2012,9,Nordeste,Rio Grande Do Norte,2.689,2.244
2012-09,2012,9,Sul,Rio Grande Do Sul,2.745,2.396
2012-09,2012,9,Norte,Rondonia,2.941,2.419
2012-09,2012,9,Norte,Roraima,2.875,2.559
2012-09,2012,9,Sul,Santa Catarina,2.705,2.369
2012-09,2012,9,Sudeste,Sao Paulo,2.627,1.751
2012-09,2012,9,Nordeste,Sergipe,2.766,2.315
2012-09,2012,9,Norte,Tocantins,2.904,2.172
2012-10,2012,10,Norte,Acre,3.125,2.548
2012-10,2012,10,Nordeste,Alagoas,2.752,2.295
2012-10,2012,10,Norte,Amapa,2.699,2.262
2012-10,2012,10,Norte,Amazonas,2.892,2.305
2012-10,2012,10,Nordeste,Bahia,2.763,2.133
2012-10,2012,10,Nordeste,Ceara,2.733,2.177
2012-10,2012,10,Centro Oeste,Distrito Federal,2.826,2.261
2012-10,2012,10,Sudeste,Espirito Santo,2.821,2.468
2012-10,2012,10,Centro Oeste,Goias,2.738,1.806
2012-10,2012,10,Nordeste,Maranhao,2.642,2.185
2012-10,2012,10,Centro Oeste,Mato Grosso,2.967,1.855
2012-10,2012,10,Centro Oeste,Mato Grosso Do Sul,2.839,2.091
2012-10,2012,10,Sudeste,Minas Gerais,2.803,2.076
2012-10,2012,10,Norte,Para,2.852,2.344
2012-10,2012,10,Nordeste,Paraiba,2.64,2.187
2012-10,2012,10,Sul,Parana,2.623,1.872
2012-10,2012,10,Nordeste,Pernambuco,2.742,2.176
2012-10,2012,10,Nordeste,Piaui,2.598,2.282
2012-10,2012,10,Sudeste,Rio De Janeiro,2.851,2.194
2012-10,2012,10,Nordeste,Rio Grande Do Norte,2.692,2.243
2012-10,2012,10,Sul,Rio Grande Do Sul,2.759,2.386
2012-10,2012,10,Norte,Rondonia,2.944,2.377
2012-10,2012,10,Norte,Roraima,2.875,2.559
2012-10,2012,10,Sul,Santa Catarina,2.697,2.365
2012-10,2012,10,Sudeste,Sao Paulo,2.628,1.753
2012-10,2012,10,Nordeste,Sergipe,2.767,2.314
2012-10,2012,10,Norte,Tocantins,2.901,2.156
2012-11,2012,11,Norte,Acre,3.123,2.552
2012-11,2012,11,Nordeste,Alagoas,2.768,2.293
2012-11,2012,11,Norte,Amapa,2.705,2.256
2012-11,2012,11,Norte,Amazonas,2.89,2.304
2012-11,2012,11,Nordeste,Bahia,2.816,2.155
2012-11,2012,11,Nordeste,Ceara,2.785,2.187
2012-11,2012,11,Centro Oeste,Distrito Federal,2.824,2.27
2012-11,2012,11,Sudeste,Espirito Santo,2.786,2.459
2012-11,2012,11,Centro Oeste,Goias,2.728,1.8
2012-11,2012,11,Nordeste,Maranhao,2.654,2.176
2012-11,2012,11,Centro Oeste,Mato Grosso,2.939,1.824
2012-11,2012,11,Centro Oeste,Mato Grosso Do Sul,2.837,2.086
2012-11,2012,11,Sudeste,Minas Gerais,2.818,2.076
2012-11,2012,11,Norte,Para,2.867,2.352
2012-11,2012,11,Nordeste,Paraiba,2.655,2.179
2012-11,2012,11,Sul,Parana,2.791,1.936
2012-11,2012,11,Nordeste,Pernambuco,2.741,2.163
2012-11,2012,11,Nordeste,Piaui,2.643,2.275
2012-11,2012,11,Sudeste,Rio De Janeiro,2.854,2.193
2012-11,2012,11,Nordeste,Rio Grande Do Norte,2.694,2.244
2012-11,2012,11,Sul,Rio Grande Do Sul,2.776,2.377
2012-11,2012,11,Norte,Rondonia,2.946,2.364
2012-11,2012,11,Norte,Roraima,2.874,2.563
2012-11,2012,11,Sul,Santa Catarina,2.697,2.359
2012-11,2012,11,Sudeste,Sao Paulo,2.627,1.759
2012-11,2012,11,Nordeste,Sergipe,2.768,2.313
2012-11,2012,11,Norte,Tocantins,2.899,2.142
2012-12,2012,12,Norte,Acre,3.123,2.557
2012-12,2012,12,Nordeste,Alagoas,2.776,2.296
2012-12,2012,12,Norte,Amapa,2.707,2.289
2012-12,2012,12,Norte,Amazonas,2.891,2.309
2012-12,2012,12,Nordeste,Bahia,2.82,2.167
2012-12,2012,12,Nordeste,Ceara,2.726,2.189
2012-12,2012,12,Centro Oeste,Distrito Federal,2.824,2.271
2012-12,2012,12,Sudeste,Espirito Santo,2.783,2.459
2012-12,2012,12,Centro Oeste,Goias,2.752,1.87
2012-12,2012,12,Nordeste,Maranhao,2.651,2.18
2012-12,2012,12,Centro Oeste,Mato Grosso,2.956,1.881
2012-12,2012,12,Centro Oeste,Mato Grosso Do Sul,2.848,2.099
2012-12,2012,12,Sudeste,Minas Gerais,2.823,2.084
2012-12,2012,12,Norte,Para,2.875,2.376
2012-12,2012,12,Nordeste,Paraiba,2.655,2.178
2012-12,2012,12,Sul,Parana,2.808,1.966
2012-12,2012,12,Nordeste,Pernambuco,2.732,2.155
2012-12,2012,12,Nordeste,Piaui,2.629,2.289
2012-12,2012,12,Sudeste,Rio De Janeiro,2.869,2.215
2012-12,2012,12,Nordeste,Rio Grande Do Norte,2.732,2.251
2012-12,2012,12,Sul,Rio Grande Do Sul,2.774,2.379
2012-12,2012,12,Norte,Rondonia,2.952,2.368
2012-12,2012,12,Norte,Roraima,2.873,2.562
2012-12,2012,12,Sul,Santa Catarina,2.732,2.365
2012-12,2012,12,Sudeste,Sao Paulo,2.638,1.813
2012-12,2012,12,Nordeste,Sergipe,2.767,2.323
2012-12,2012,12,Norte,Tocantins,2.899,2.136
2013-01,2013,1,Norte,Acre,3.128,2.552
2013-01,2013,1,Nordeste,Alagoas,2.779,2.303
2013-01,2013,1,Norte,Amapa,2.722,2.258
2013-01,2013,1,Norte,Amazonas,2.891,2.319
2013-01,2013,1,Nordeste,Bahia,2.825,2.187
2013-01,2013,1,Nordeste,Ceara,2.722,2.232
2013-01,2013,1,Centro Oeste,Distrito Federal,2.83,2.271
2013-01,2013,1,Sudeste,Espirito Santo,2.814,2.456
2013-01,2013,1,Centro Oeste,Goias,2.786,1.939
2013-01,2013,1,Nordeste,Maranhao,2.755,2.282
2013-01,2013,1,Centro Oeste,Mato Grosso,2.983,1.96
2013-01,2013,1,Centro Oeste,Mato Grosso Do Sul,2.857,2.107
2013-01,2013,1,Sudeste,Minas Gerais,2.824,2.095
2013-01,2013,1,Norte,Para,2.878,2.426
2013-01,2013,1,Nordeste,Paraiba,2.659,2.176
2013-01,2013,1,Sul,Parana,2.804,1.974
2013-01,2013,1,Nordeste,Pernambuco,2.721,2.156
2013-01,2013,1,Nordeste,Piaui,2.629,2.321
2013-01,2013,1,Sudeste,Rio De Janeiro,2.898,2.243
2013-01,2013,1,Nordeste,Rio Grande Do Norte,2.761,2.273
2013-01,2013,1,Sul,Rio Grande Do Sul,2.769,2.382
2013-01,2013,1,Norte,Rondonia,2.953,2.365
2013-01,2013,1,Norte,Roraima,2.875,2.561
2013-01,2013,1,Sul,Santa Catarina,2.757,2.378
2013-01,2013,1,Sudeste,Sao Paulo,2.644,1.829
2013-01,2013,1,Nordeste,Sergipe,2.763,2.335
2013-01,2013,1,Norte,Tocantins,2.915,2.156
2013-02,2013,2,Norte,Acre,3.246,2.635
2013-02,2013,2,Nordeste,Alagoas,2.92,2.339
2013-02,2013,2,Norte,Amapa,2.896,2.293
2013-02,2013,2,Norte,Amazonas,2.992,2.377
2013-02,2013,2,Nordeste,Bahia,2.97,2.247
2013-02,2013,2,Nordeste,Ceara,2.883,2.293
2013-02,2013,2,Centro Oeste,Distrito Federal,2.99,2.266
2013-02,2013,2,Sudeste,Espirito Santo,2.935,2.485
2013-02,2013,2,Centro Oeste,Goias,2.909,1.986
2013-02,2013,2,Nordeste,Maranhao,2.874,2.363
2013-02,2013,2,Centro Oeste,Mato Grosso,3.055,2.008
2013-02,2013,2,Centro Oeste,Mato Grosso Do Sul,3.007,2.157
2013-02,2013,2,Sudeste,Minas Gerais,2.923,2.125
2013-02,2013,2,Norte,Para,2.978,2.473
2013-02,2013,2,Nordeste,Paraiba,2.772,2.2
2013-02,2013,2,Sul,Parana,2.928,2.014
2013-02,2013,2,Nordeste,Pernambuco,2.862,2.236
2013-02,2013,2,Nordeste,Piaui,2.744,2.353
2013-02,2013,2,Sudeste,Rio De Janeiro,3.002,2.268
2013-02,2013,2,Nordeste,Rio Grande Do Norte,2.883,2.364
2013-02,2013,2,Sul,Rio Grande Do Sul,2.909,2.408
2013-02,2013,2,Norte,Rondonia,3.053,2.393
2013-02,2013,2,Norte,Roraima,3.015,2.58
2013-02,2013,2,Sul,Santa Catarina,2.897,2.411
2013-02,2013,2,Sudeste,Sao Paulo,2.767,1.875
2013-02,2013,2,Nordeste,Sergipe,2.942,2.408
2013-02,2013,2,Norte,Tocantins,3.071,2.189
2013-03,2013,3,Norte,Acre,3.254,2.637
2013-03,2013,3,Nordeste,Alagoas,2.91,2.397
2013-03,2013,3,Norte,Amapa,2.904,2.278
2013-03,2013,3,Norte,Amazonas,2.996,2.407
2013-03,2013,3,Nordeste,Bahia,2.964,2.274
2013-03,2013,3,Nordeste,Ceara,2.88,2.329
2013-03,2013,3,Centro Oeste,Distrito Federal,2.99,2.268
2013-03,2013,3,Sudeste,Espirito Santo,2.928,2.497
2013-03,2013,3,Centro Oeste,Goias,2.909,1.992
2013-03,2013,3,Nordeste,Maranhao,2.855,2.379
2013-03,2013,3,Centro Oeste,Mato Grosso,3.08,2.06
2013-03,2013,3,Centro Oeste,Mato Grosso Do Sul,3.017,2.223
2013-03,2013,3,Sudeste,Minas Gerais,2.916,2.165
2013-03,2013,3,Norte,Para,2.974,2.49
2013-03,2013,3,Nordeste,Paraiba,2.739,2.209
2013-03,2013,3,Sul,Parana,2.904,2.066
2013-03,2013,3,Nordeste,Pernambuco,2.844,2.256
2013-03,2013,3,Nordeste,Piaui,2.735,2.383
2013-03,2013,3,Sudeste,Rio De Janeiro,3.012,2.307
2013-03,2013,3,Nordeste,Rio Grande Do Norte,2.905,2.412
2013-03,2013,3,Sul,Rio Grande Do Sul,2.904,2.455
2013-03,2013,3,Norte,Rondonia,3.047,2.421
2013-03,2013,3,Norte,Roraima,3.015,2.586
2013-03,2013,3,Sul,Santa Catarina,2.9,2.477
2013-03,2013,3,Sudeste,Sao Paulo,2.773,1.949
2013-03,2013,3,Nordeste,Sergipe,2.935,2.448
2013-03,2013,3,Norte,Tocantins,3.076,2.232
2013-04,2013,4,Norte,Acre,3.258,2.641
2013-04,2013,4,Nordeste,Alagoas,2.893,2.421
2013-04,2013,4,Norte,Amapa,2.884,2.415
2013-04,2013,4,Norte,Amazonas,2.994,2.461
2013-04,2013,4,Nordeste,Bahia,2.961,2.289
2013-04,2013,4,Nordeste,Ceara,2.841,2.348
2013-04,2013,4,Centro Oeste,Distrito Federal,2.989,2.272
2013-04,2013,4,Sudeste,Espirito Santo,2.932,2.551
2013-04,2013,4,Centro Oeste,Goias,2.9,2.013
2013-04,2013,4,Nordeste,Maranhao,2.841,2.402
2013-04,2013,4,Centro Oeste,Mato Grosso,3.027,1.993
2013-04,2013,4,Centro Oeste,Mato Grosso Do Sul,3.019,2.235
2013-04,2013,4,Sudeste,Minas Gerais,2.912,2.189
2013-04,2013,4,Norte,Para,2.979,2.548
2013-04,2013,4,Nordeste,Paraiba,2.786,2.24
2013-04,2013,4,Sul,Parana,2.873,2.056
2013-04,2013,4,Nordeste,Pernambuco,2.829,2.281
2013-04,2013,4,Nordeste,Piaui,2.732,2.41
2013-04,2013,4,Sudeste,Rio De Janeiro,3.015,2.328
2013-04,2013,4,Nordeste,Rio Grande Do Norte,2.898,2.425
2013-04,2013,4,Sul,Rio Grande Do Sul,2.881,2.488
2013-04,2013,4,Norte,Rondonia,3.052,2.46
2013-04,2013,4,Norte,Roraima,3.016,2.621
2013-04,2013,4,Sul,Santa Catarina,2.845,2.485
2013-04,2013,4,Sudeste,Sao Paulo,2.768,1.951
2013-04,2013,4,Nordeste,Sergipe,2.92,2.479
2013-04,2013,4,Norte,Tocantins,3.056,2.277
2013-05,2013,5,Norte,Acre,3.254,2.643
2013-05,2013,5,Nordeste,Alagoas,2.887,2.442
2013-05,2013,5,Norte,Amapa,2.873,2.475
2013-05,2013,5,Norte,Amazonas,2.991,2.498
2013-05,2013,5,Nordeste,Bahia,2.927,2.289
2013-05,2013,5,Nordeste,Ceara,2.79,2.352
2013-05,2013,5,Centro Oeste,Distrito Federal,2.989,2.275
2013-05,2013,5,Sudeste,Espirito Santo,2.927,2.567
2013-05,2013,5,Centro Oeste,Goias,2.883,1.997
2013-05,2013,5,Nordeste,Maranhao,2.838,2.416
2013-05,2013,5,Centro Oeste,Mato Grosso,2.971,1.924
2013-05,2013,5,Centro Oeste,Mato Grosso Do Sul,3.014,2.231
2013-05,2013,5,Sudeste,Minas Gerais,2.905,2.184
2013-05,2013,5,Norte,Para,2.986,2.568
2013-05,2013,5,Nordeste,Paraiba,2.806,2.268
2013-05,2013,5,Sul,Parana,2.827,2.006
2013-05,2013,5,Nordeste,Pernambuco,2.842,2.296
2013-05,2013,5,Nordeste,Piaui,2.727,2.433
2013-05,2013,5,Sudeste,Rio De Janeiro,3.01,2.344
2013-05,2013,5,Nordeste,Rio Grande Do Norte,2.893,2.428
2013-05,2013,5,Sul,Rio Grande Do Sul,2.87,2.49
2013-05,2013,5,Norte,Rondonia,3.064,2.469
2013-05,2013,5,Norte,Roraima,3.016,2.722
2013-05,2013,5,Sul,Santa Catarina,2.82,2.473
2013-05,2013,5,Sudeste,Sao Paulo,2.752,1.897
2013-05,2013,5,Nordeste,Sergipe,2.903,2.513
2013-05,2013,5,Norte,Tocantins,3.051,2.307
2013-06,2013,6,Norte,Acre,3.254,2.649
2013-06,2013,6,Nordeste,Alagoas,2.877,2.457
2013-06,2013,6,Norte,Amapa,2.868,2.437
2013-06,2013,6,Norte,Amazonas,2.994,2.484
2013-06,2013,6,Nordeste,Bahia,2.936,2.283
2013-06,2013,6,Nordeste,Ceara,2.885,2.351
2013-06,2013,6,Centro Oeste,Distrito Federal,2.99,2.272
2013-06,2013,6,Sudeste,Espirito Santo,2.909,2.552
2013-06,2013,6,Centro Oeste,Goias,2.865,1.91
2013-06,2013,6,Nordeste,Maranhao,2.823,2.389
2013-06,2013,6,Centro Oeste,Mato Grosso,3.009,1.964
2013-06,2013,6,Centro Oeste,Mato Grosso Do Sul,3.005,2.169
2013-06,2013,6,Sudeste,Minas Gerais,2.903,2.105
2013-06,2013,6,Norte,Para,2.99,2.567
2013-06,2013,6,Nordeste,Paraiba,2.792,2.285
2013-06,2013,6,Sul,Parana,2.763,1.871
2013-06,2013,6,Nordeste,Pernambuco,2.808,2.304
2013-06,2013,6,Nordeste,Piaui,2.711,2.43
2013-06,2013,6,Sudeste,Rio De Janeiro,3.005,2.303
2013-06,2013,6,Nordeste,Rio Grande Do Norte,2.888,2.434
2013-06,2013,6,Sul,Rio Grande Do Sul,2.851,2.455
2013-06,2013,6,Norte,Rondonia,3.056,2.478
2013-06,2013,6,Norte,Roraima,3.015,2.76
2013-06,2013,6,Sul,Santa Catarina,2.808,2.425
2013-06,2013,6,Sudeste,Sao Paulo,2.726,1.787
2013-06,2013,6,Nordeste,Sergipe,2.897,2.514
2013-06,2013,6,Norte,Tocantins,3.041,2.292
2013-07,2013,7,Norte,Acre,3.257,2.644
2013-07,2013,7,Nordeste,Alagoas,2.855,2.466
2013-07,2013,7,Norte,Amapa,2.853,2.448
2013-07,2013,7,Norte,Amazonas,2.992,2.449
2013-07,2013,7,Nordeste,Bahia,2.911,2.275
2013-07,2013,7,Nordeste,Ceara,2.862,2.354
2013-07,2013,7,Centro Oeste,Distrito Federal,2.988,2.27
2013-07,2013,7,Sudeste,Espirito Santo,2.862,2.484
2013-07,2013,7,Centro Oeste,Goias,2.853,1.864
2013-07,2013,7,Nordeste,Maranhao,2.848,2.346
2013-07,2013,7,Centro Oeste,Mato Grosso,3.01,1.977
2013-07,2013,7,Centro Oeste,Mato Grosso Do Sul,2.985,2.117
2013-07,2013,7,Sudeste,Minas Gerais,2.883,2.049
2013-07,2013,7,Norte,Para,2.999,2.56
2013-07,2013,7,Nordeste,Paraiba,2.789,2.296
2013-07,2013,7,Sul,Parana,2.761,1.859
2013-07,2013,7,Nordeste,Pernambuco,2.785,2.299
2013-07,2013,7,Nordeste,Piaui,2.705,2.424
2013-07,2013,7,Sudeste,Rio De Janeiro,2.997,2.274
2013-07,2013,7,Nordeste,Rio Grande Do Norte,2.886,2.439
2013-07,2013,7,Sul,Rio Grande Do Sul,2.837,2.426
2013-07,2013,7,Norte,Rondonia,3.062,2.475
2013-07,2013,7,Norte,Roraima,3.015,2.758
2013-07,2013,7,Sul,Santa Catarina,2.843,2.389
2013-07,2013,7,Sudeste,Sao Paulo,2.715,1.761
2013-07,2013,7,Nordeste,Sergipe,2.892,2.519
2013-07,2013,7,Norte,Tocantins,3.044,2.275
2013-08,2013,8,Norte,Acre,3.258,2.648
2013-08,2013,8,Nordeste,Alagoas,2.877,2.468
2013-08,2013,8,Norte,Amapa,2.846,2.47
2013-08,2013,8,Norte,Amazonas,2.993,2.435
2013-08,2013,8,Nordeste,Bahia,2.886,2.255
2013-08,2013,8,Nordeste,Ceara,2.836,2.347
2013-08,2013,8,Centro Oeste,Distrito Federal,2.988,2.27
2013-08,2013,8,Sudeste,Espirito Santo,2.846,2.454
2013-08,2013,8,Centro Oeste,Goias,2.847,1.854
2013-08,2013,8,Nordeste,Maranhao,2.859,2.335
2013-08,2013,8,Centro Oeste,Mato Grosso,3.013,1.977
