Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Regiao,Ano,Valor
2,2,1,2,Nao,Sim,Sim,Oeste,2015,2500
2,2,1,1,Nao,Nao,Nao,Oeste,2003,1400
3,2,1,2,Nao,Nao,Sim,Oeste,2013,3000
3,2,1,1,Nao,Nao,Sim,Oeste,2007,2100
2,2,1,1,Nao,Nao,Nao,Oeste,2002,1200
2,2,1,1,Nao,Nao,Nao,Oeste,2001,1100
3,3,2,2,Nao,Nao,Sim,Oeste,2013,3500
2,2,1,1,Nao,Nao,Nao,Oeste,2000,1300
2,2,1,1,Nao,Nao,Sim,Oeste,2003,1500
2,2,1,1,Nao,Nao,Sim,Oeste,2006,1600
2,2,1,1,Nao,Nao,Sim,Oeste,2001,850
2,2,1,1,Nao,Nao,Sim,Oeste,2007,1400
2,2,1,1,Nao,Nao,Sim,Oeste,2010,1900
1,2,1,1,Nao,Nao,Nao,Oeste,1998,1000
3,2,1,1,Sim,Sim,Sim,Oeste,2011,2300
2,2,1,1,Nao,Nao,Sim,Oeste,2000,1100
3,2,1,1,Sim,Nao,Sim,Oeste,2004,1750
2,2,1,1,Sim,Nao,Sim,Oeste,2011,1800
2,2,1,1,Sim,Nao,Nao,Oeste,2006,1350
2,4,2,2,Sim,Nao,Sim,Oeste,2017,3000
2,3,2,2,Sim,Nao,Sim,Oeste,2013,3000
2,2,1,1,Nao,Nao,Nao,Oeste,2004,1500
2,2,1,1,Nao,Nao,Nao,Oeste,1999,1150
2,2,1,1,Nao,Nao,Sim,Oeste,2009,2500
4,5,3,2,Sim,Nao,Nao,Oeste,2019,3800
2,2,1,1,Sim,Nao,Nao,Oeste,2008,1600
2,2,1,2,Nao,Nao,Sim,Oeste,2007,1500
2,2,1,1,Nao,Nao,Nao,Oeste,2005,1200
2,2,1,1,Sim,Nao,Nao,Oeste,2003,1250
3,4,1,2,Sim,Sim,Sim,Oeste,2018,5000
3,6,3,3,Sim,Sim,Sim,Oeste,2018,8500
2,3,2,2,Sim,Nao,Sim,Oeste,2021,6000
3,4,1,2,Sim,Nao,Sim,Oeste,2019,4500
1,2,1,1,Sim,Nao,Sim,Oeste,2010,1850
3,4,3,2,Sim,Sim,Sim,Oeste,2020,6000
2,2,1,1,Sim,Nao,Sim,Oeste,2014,2500
2,3,1,2,Sim,Nao,Sim,Oeste,2013,2800
2,2,1,1,Sim,Nao,Nao,Oeste,2008,1800
3,4,3,3,Sim,Sim,Sim,Oeste,2017,5500
3,4,3,2,Sim,Nao,Sim,Oeste,2022,6000
3,2,1,2,Nao,Nao,Nao,Oeste,2009,2500
3,4,3,3,Sim,Nao,Sim,Oeste,2018,5000
1,2,1,1,Nao,Sim,Nao,Oeste,2011,2300
2,3,2,2,Sim,Nao,Sim,Oeste,2017,3800
3,5,3,3,Sim,Nao,Sim,Oeste,2022,5498
2,2,1,1,Nao,Sim,Sim,Oeste,2010,2600
2,2,1,2,Sim,Nao,Nao,Oeste,2014,3350
2,2,1,1,Sim,Nao,Sim,Oeste,2005,1850
2,2,1,1,Sim,Nao,Sim,Oeste,2010,1800
3,3,1,2,Sim,Nao,Sim,Oeste,2014,3300
4,5,3,1,Nao,Nao,Nao,Oeste,2017,4499
3,3,1,1,Sim,Nao,Nao,Oeste,2015,2600
3,4,3,2,Sim,Sim,Sim,Oeste,2019,6000
2,3,1,2,Sim,Nao,Sim,Oeste,2014,3300
2,2,1,2,Sim,Nao,Sim,Oeste,2006,1800
3,2,1,2,Nao,Nao,Nao,Oeste,2013,2299
1,2,1,1,Sim,Sim,Sim,Oeste,2014,2500
3,4,3,2,Sim,Nao,Sim,Oeste,2022,5900
2,3,1,2,Nao,Nao,Sim,Oeste,2016,3500
3,2,1,2,Nao,Nao,Nao,Oeste,2012,2300
2,2,1,1,Sim,Nao,Nao,Oeste,2015,2700
4,5,2,2,Nao,Nao,Sim,Oeste,2016,4200
3,4,1,2,Sim,Nao,Sim,Oeste,2019,5900
2,3,1,2,Nao,Nao,Sim,Oeste,2015,2699
3,4,2,3,Sim,Sim,Sim,Oeste,2022,5500
2,1,0,1,Nao,Sim,Sim,Oeste,2012,2100
1,2,1,1,Nao,Nao,Sim,Oeste,2006,1800
2,1,0,1,Sim,Nao,Nao,Oeste,2006,1600
2,1,0,1,Sim,Nao,Nao,Oeste,2004,1700
1,1,0,1,Nao,Nao,Sim,Oeste,2013,3500
2,2,1,2,Sim,Nao,Sim,Oeste,2015,2900
2,2,1,1,Sim,Nao,Sim,Oeste,2010,2500
3,4,3,3,Nao,Nao,Sim,Oeste,2022,7500
1,2,1,1,Nao,Nao,Nao,Oeste,2015,2600
2,1,0,1,Nao,Nao,Nao,Oeste,2015,2890
2,2,1,1,Nao,Nao,Sim,Oeste,2009,2600
1,1,0,1,Sim,Nao,Sim,Oeste,2007,1850
2,2,1,0,Nao,Nao,Nao,Oeste,2013,2400
3,2,1,1,Sim,Sim,Sim,Oeste,2014,3200
2,2,1,1,Nao,Sim,Sim,Oeste,2012,2800
2,1,0,1,Nao,Nao,Sim,Oeste,2012,2900
3,2,1,2,Nao,Nao,Sim,Oeste,2017,4500
3,2,1,0,Nao,Nao,Nao,Oeste,2008,2300
4,3,2,2,Nao,Nao,Sim,Oeste,2019,5000
2,1,0,0,Nao,Nao,Nao,Oeste,2004,1400
3,2,1,1,Nao,Nao,Sim,Oeste,2014,2900
2,2,1,1,Sim,Sim,Sim,Oeste,2016,2900
1,2,1,1,Nao,Nao,Nao,Oeste,2016,3000
2,2,1,2,Nao,Sim,Sim,Oeste,2019,3700
2,2,1,1,Nao,Nao,Sim,Oeste,2003,1600
2,1,0,1,Nao,Nao,Sim,Oeste,2006,1700
3,2,1,0,Sim,Nao,Sim,Oeste,2021,7000
1,1,0,1,Nao,Nao,Sim,Oeste,2015,2500
2,2,1,2,Sim,Nao,Sim,Oeste,2011,3000
1,2,1,1,Nao,Nao,Sim,Oeste,2008,1900
1,1,0,1,Nao,Sim,Sim,Oeste,2015,3700
1,1,0,0,Nao,Nao,Nao,Oeste,2008,1500
4,2,1,2,Nao,Sim,Sim,Oeste,2019,5000
2,2,1,1,Sim,Nao,Nao,Oeste,2016,2950
2,1,0,1,Nao,Nao,Sim,Oeste,2014,2500
2,1,0,1,Nao,Nao,Sim,Oeste,2012,2250
1,1,0,1,Nao,Sim,Sim,Oeste,2017,3700
2,1,0,0,Nao,Nao,Nao,Oeste,2012,2600
2,2,1,1,Nao,Nao,Sim,Oeste,2009,2600
2,1,0,1,Sim,Nao,Sim,Oeste,2016,2950
2,2,1,2,Sim,Sim,Sim,Oeste,2016,4800
2,2,1,1,Sim,Nao,Sim,Oeste,2005,1800
2,2,1,1,Nao,Nao,Sim,Oeste,2013,2700
1,2,1,1,Nao,Sim,Sim,Oeste,2008,2400
2,2,1,1,Nao,Nao,Sim,Oeste,2008,1600
2,1,0,1,Sim,Nao,Nao,Oeste,2001,1250
3,4,3,2,Nao,Sim,Sim,Oeste,2021,5800
4,2,1,2,Sim,Nao,Sim,Oeste,2015,3500
3,2,1,2,Nao,Sim,Sim,Oeste,2016,5000
2,1,0,1,Nao,Nao,Sim,Oeste,2012,2890
1,2,1,1,Nao,Sim,Sim,Oeste,2015,2700
1,1,0,0,Nao,Nao,Nao,Oeste,2006,1450
3,4,3,2,Nao,Nao,Sim,Oeste,2015,4500
2,1,0,1,Nao,Nao,Sim,Oeste,2013,2850
2,1,0,1,Nao,Nao,Nao,Oeste,2010,2400
4,3,2,2,Nao,Nao,Sim,Oeste,2020,5500
1,2,1,1,Nao,Nao,Sim,Oeste,2012,2550
2,2,1,1,Nao,Nao,Sim,Oeste,2011,2800
1,2,1,1,Nao,Sim,Sim,Oeste,2008,2400
2,1,0,1,Nao,Nao,Nao,Oeste,2012,2300
1,1,0,0,Nao,Nao,Sim,Oeste,2008,1600
3,2,1,1,Sim,Sim,Nao,Oeste,2017,3200
2,2,1,2,Nao,Sim,Sim,Oeste,2009,2500
2,1,0,1,Sim,Nao,Nao,Oeste,2022,6000
1,1,0,1,Nao,Nao,Nao,Oeste,2014,2300
2,1,0,1,Nao,Nao,Nao,Oeste,2011,1900
1,1,0,1,Nao,Nao,Nao,Oeste,2011,2200
2,2,1,2,Nao,Nao,Sim,Oeste,2022,7500
1,2,1,1,Nao,Sim,Sim,Oeste,2013,3600
1,1,0,1,Nao,Nao,Sim,Oeste,2014,2600
3,2,1,1,Nao,Nao,Nao,Oeste,2020,6000
2,1,0,1,Nao,Nao,Nao,Oeste,2020,8000
1,2,1,1,Nao,Sim,Sim,Oeste,2020,7000
1,2,1,2,Nao,Sim,Sim,Oeste,2022,5900
3,2,1,2,Sim,Nao,Sim,Oeste,2019,7500
1,1,0,1,Nao,Sim,Nao,Oeste,2013,2500
1,2,1,2,Nao,Nao,Nao,Oeste,2022,6000
2,1,0,1,Nao,Sim,Sim,Oeste,2020,5000
1,2,1,1,Nao,Sim,Sim,Oeste,2021,5500
3,4,3,2,Nao,Nao,Sim,Oeste,2017,4100
1,2,1,1,Nao,Nao,Nao,Oeste,2010,2000
2,1,0,2,Nao,Sim,Nao,Oeste,2016,4000
2,3,2,2,Nao,Nao,Nao,Oeste,2021,7000
1,2,1,2,Nao,Nao,Nao,Oeste,2018,7000
1,1,0,1,Nao,Nao,Nao,Oeste,2013,2600
1,2,1,1,Nao,Sim,Nao,Oeste,2015,2950
2,2,1,2,Nao,Nao,Nao,Oeste,2017,5500
1,2,1,1,Nao,Sim,Sim,Oeste,2022,7500
2,3,2,2,Nao,Sim,Sim,Oeste,2018,10000
3,3,1,2,Sim,Nao,Nao,Oeste,2018,4500
1,2,1,2,Nao,Sim,Sim,Oeste,2020,8000
2,2,1,1,Nao,Nao,Sim,Oeste,2015,4300
3,2,1,1,Sim,Nao,Nao,Oeste,2015,4200
2,3,2,2,Nao,Sim,Sim,Oeste,2018,8300
3,3,2,3,Nao,Nao,Sim,Oeste,2022,10000
3,2,1,1,Nao,Nao,Nao,Oeste,2021,4600
1,2,1,1,Nao,Nao,Sim,Oeste,2017,3100
1,1,0,1,Nao,Nao,Nao,Oeste,2013,2900
2,3,2,2,Nao,Sim,Sim,Oeste,2022,7500
1,2,1,2,Nao,Sim,Sim,Oeste,2020,6000
2,2,1,1,Nao,Sim,Nao,Oeste,2022,6500
1,1,0,1,Nao,Nao,Nao,Oeste,2022,6400
1,1,0,1,Nao,Nao,Nao,Oeste,2022,6400
1,1,0,2,Nao,Nao,Sim,Oeste,2018,8200
1,1,0,2,Nao,Nao,Sim,Oeste,2020,8200
1,2,1,1,Nao,Sim,Sim,Oeste,2017,5000
4,4,3,3,Nao,Nao,Nao,Oeste,2021,7500
3,2,1,3,Nao,Sim,Nao,Oeste,2022,10000
2,1,0,1,Sim,Nao,Nao,Oeste,2017,3200
1,1,0,1,Nao,Nao,Sim,Oeste,2017,3500
4,3,2,3,Nao,Sim,Sim,Oeste,2020,10000
4,2,1,2,Nao,Nao,Nao,Oeste,2021,5000
1,1,0,1,Nao,Sim,Sim,Oeste,2016,3800
3,1,0,1,Nao,Nao,Nao,Oeste,2012,3200
2,2,1,2,Nao,Sim,Sim,Oeste,2017,3500
2,2,1,2,Nao,Nao,Nao,Oeste,2020,7500
2,1,0,1,Nao,Nao,Nao,Oeste,2014,3000
1,2,1,1,Nao,Sim,Sim,Oeste,2022,6000
3,2,1,2,Nao,Nao,Nao,Oeste,2022,8000
4,5,4,4,Nao,Nao,Nao,Oeste,2021,10000
2,3,1,1,Nao,Sim,Nao,Oeste,2017,4000
3,2,0,2,Sim,Nao,Nao,Oeste,2017,3900
1,2,1,1,Nao,Sim,Sim,Oeste,2013,2460
3,3,2,2,Nao,Nao,Nao,Oeste,2021,7500
3,3,2,1,Nao,Sim,Nao,Oeste,2020,4900
2,3,2,2,Sim,Nao,Nao,Oeste,2020,7500
3,2,1,1,Nao,Nao,Nao,Oeste,2016,3000
3,4,3,2,Nao,Nao,Nao,Oeste,2021,10000
3,2,1,2,Nao,Nao,Nao,Oeste,2017,5000
2,2,1,1,Sim,Nao,Sim,Oeste,2019,7700
3,4,3,3,Nao,Nao,Sim,Oeste,2020,6800
3,4,3,2,Nao,Nao,Nao,Oeste,2022,10100
2,2,1,0,Nao,Nao,Sim,Oeste,2018,6264
3,2,1,1,Nao,Nao,Nao,Oeste,2013,3500
3,2,1,2,Nao,Nao,Nao,Oeste,2019,3800
2,1,0,1,Nao,Nao,Nao,Oeste,2019,4200
3,3,2,1,Nao,Nao,Nao,Oeste,2022,6110
3,2,1,1,Nao,Nao,Sim,Oeste,2022,6000
3,2,1,1,Nao,Nao,Nao,Oeste,2011,3000
2,2,1,2,Nao,Sim,Sim,Oeste,2017,5000
4,2,1,2,Sim,Nao,Nao,Oeste,2017,5800
1,2,1,2,Nao,Nao,Sim,Oeste,2022,8000
2,1,0,1,Nao,Nao,Nao,Oeste,2014,3000
2,2,1,2,Nao,Nao,Sim,Oeste,2020,4500
3,2,1,1,Nao,Nao,Nao,Oeste,2019,7400
3,3,2,2,Nao,Nao,Sim,Oeste,2020,6434
4,2,1,2,Nao,Nao,Nao,Oeste,2020,9000
3,3,2,3,Nao,Nao,Nao,Oeste,2021,6500
3,4,3,3,Nao,Nao,Sim,Oeste,2019,8000
4,5,4,3,Nao,Nao,Sim,Oeste,2017,6000
2,2,1,3,Nao,Nao,Sim,Oeste,2018,7000
4,2,1,2,Nao,Nao,Nao,Oeste,2022,9000
2,3,2,2,Nao,Nao,Sim,Oeste,2022,10000
3,2,1,1,Nao,Nao,Nao,Oeste,2012,3500
3,2,1,1,Nao,Nao,Nao,Oeste,2015,3600
4,3,2,3,Nao,Nao,Nao,Oeste,2022,7500
3,4,3,2,Sim,Nao,Nao,Oeste,2020,7000
2,2,1,1,Nao,Sim,Nao,Oeste,2021,6000
3,2,1,1,Nao,Sim,Nao,Oeste,2020,6000
3,2,1,1,Nao,Nao,Nao,Oeste,2017,6000
3,2,1,1,Nao,Nao,Nao,Oeste,2017,3500
1,2,1,1,Nao,Sim,Sim,Oeste,2010,2000
2,2,1,1,Nao,Nao,Nao,Oeste,2019,4000
6,5,4,3,Nao,Nao,Sim,Oeste,2018,8000
3,4,3,3,Nao,Nao,Sim,Oeste,2022,5500
3,2,1,3,Nao,Nao,Sim,Oeste,2005,1800
3,2,1,2,Nao,Nao,Sim,Oeste,2011,1900
3,4,3,4,Nao,Nao,Sim,Oeste,2016,3950
3,2,1,2,Nao,Nao,Nao,Oeste,2007,1700
2,2,1,2,Nao,Nao,Sim,Oeste,2016,3500
3,2,1,2,Nao,Nao,Nao,Oeste,2006,2000
3,4,3,3,Sim,Nao,Sim,Oeste,2014,3600
4,5,4,4,Nao,Nao,Sim,Oeste,2020,4000
3,4,3,4,Nao,Nao,Nao,Oeste,2017,3800
3,4,3,2,Nao,Nao,Nao,Oeste,2016,3400
4,4,3,3,Nao,Nao,Sim,Oeste,2016,5000
3,4,3,4,Nao,Nao,Nao,Oeste,2020,4500
4,3,2,3,Nao,Nao,Sim,Oeste,2000,1300
3,4,3,4,Nao,Nao,Nao,Oeste,2020,9000
3,3,2,3,Nao,Nao,Sim,Oeste,2014,2500
3,2,1,1,Nao,Nao,Sim,Oeste,2007,1500
1,2,1,2,Nao,Sim,Sim,Oeste,1999,1200
2,2,1,2,Nao,Nao,Sim,Oeste,2002,1500
4,3,1,2,Sim,Nao,Sim,Oeste,2018,4000
2,1,0,2,Nao,Nao,Sim,Oeste,2008,2300
3,2,1,2,Nao,Nao,Sim,Oeste,2015,4350
1,2,1,1,Nao,Nao,Sim,Oeste,2010,2700
3,2,1,2,Nao,Nao,Nao,Oeste,2010,2000
5,5,4,3,Nao,Nao,Sim,Oeste,2020,9000
4,5,4,4,Nao,Nao,Sim,Oeste,2020,8000
4,5,4,4,Sim,Nao,Sim,Oeste,2022,9000
3,2,1,2,Nao,Nao,Sim,Oeste,2008,1500
3,4,3,4,Nao,Nao,Sim,Oeste,2018,10000
4,2,1,2,Nao,Nao,Sim,Oeste,2013,2100
1,2,1,3,Nao,Sim,Sim,Oeste,2007,1600
3,4,3,3,Sim,Sim,Sim,Oeste,2013,3000
4,3,2,3,Nao,Nao,Sim,Oeste,2018,3500
1,2,1,2,Nao,Nao,Sim,Oeste,2016,4000
1,1,0,1,Nao,Nao,Nao,Oeste,2006,1700
3,4,3,0,Nao,Nao,Nao,Oeste,2022,8500
2,2,1,2,Sim,Sim,Sim,Oeste,2010,1790
1,2,1,1,Nao,Sim,Sim,Oeste,2006,1409
2,1,0,1,Nao,Nao,Sim,Oeste,2007,1600
4,5,4,4,Nao,Nao,Nao,Oeste,2017,6000
2,1,0,1,Nao,Nao,Nao,Oeste,1998,840
2,3,2,2,Nao,Sim,Sim,Oeste,2012,2800
4,4,3,3,Nao,Nao,Sim,Oeste,2014,3000
4,4,2,3,Nao,Nao,Sim,Oeste,2020,5000
4,1,0,3,Nao,Nao,Sim,Oeste,2021,6000
3,4,3,2,Nao,Nao,Nao,Oeste,2018,4000
3,4,3,4,Nao,Nao,Sim,Oeste,2020,5500
3,2,1,1,Nao,Nao,Nao,Oeste,2008,1650
3,2,1,1,Nao,Nao,Nao,Oeste,2005,1800
3,1,0,2,Nao,Nao,Nao,Oeste,2006,1550
4,3,2,4,Nao,Nao,Nao,Oeste,2019,8500
4,4,3,4,Nao,Nao,Sim,Oeste,2022,5000
2,2,1,1,Nao,Nao,Sim,Oeste,2004,1400
2,2,1,2,Nao,Nao,Sim,Oeste,2002,1500
4,5,4,4,Nao,Nao,Sim,Oeste,2021,5500
3,2,1,2,Nao,Sim,Nao,Oeste,2018,6500
4,4,3,3,Nao,Sim,Sim,Oeste,2016,4000
4,5,4,4,Nao,Nao,Sim,Oeste,2011,2000
2,2,1,3,Nao,Nao,Sim,Oeste,2018,3140
3,1,0,1,Nao,Nao,Sim,Oeste,2006,1500
3,2,1,3,Nao,Nao,Sim,Oeste,2009,1800
3,2,1,3,Nao,Nao,Sim,Oeste,2011,1800
3,2,1,3,Nao,Nao,Sim,Oeste,2011,1800
3,2,1,2,Nao,Nao,Nao,Oeste,2005,1900
3,2,1,2,Nao,Nao,Sim,Oeste,2012,2000
3,2,1,3,Nao,Nao,Sim,Oeste,2008,1800
2,1,0,1,Sim,Nao,Sim,Oeste,2001,1300
2,1,0,1,Nao,Nao,Nao,Oeste,2000,1200
2,1,0,1,Nao,Nao,Nao,Oeste,2001,1350
3,2,1,2,Nao,Sim,Sim,Oeste,2012,2500
3,2,1,1,Sim,Nao,Sim,Oeste,2014,2500
3,2,1,2,Nao,Nao,Sim,Oeste,2007,2200
3,2,1,2,Nao,Sim,Sim,Oeste,2015,2500
3,2,1,2,Nao,Nao,Sim,Oeste,2003,1300
2,3,2,2,Nao,Nao,Nao,Oeste,2011,2800
2,2,1,1,Nao,Nao,Nao,Oeste,2010,2000
3,4,3,3,Nao,Nao,Sim,Oeste,2015,3500
2,2,1,2,Nao,Sim,Sim,Oeste,2010,1750
3,2,0,1,Nao,Nao,Sim,Oeste,2004,1500
3,1,0,1,Nao,Nao,Sim,Oeste,2003,1300
2,2,1,1,Nao,Nao,Sim,Oeste,2007,2200
3,1,0,1,Sim,Nao,Sim,Oeste,2001,1500
2,2,1,2,Nao,Nao,Sim,Oeste,2016,3500
3,1,0,1,Nao,Nao,Nao,Oeste,2004,1600
3,4,3,3,Nao,Nao,Sim,Oeste,2013,3000
3,2,1,2,Nao,Nao,Sim,Oeste,2019,3500
3,1,0,1,Nao,Nao,Nao,Oeste,2003,1600
3,2,1,1,Nao,Nao,Nao,Oeste,2013,2100
2,1,0,1,Nao,Nao,Nao,Oeste,2000,1300
2,1,0,1,Nao,Nao,Nao,Oeste,2009,1600
3,2,1,2,Nao,Nao,Sim,Oeste,2013,2600
2,1,0,2,Nao,Sim,Sim,Oeste,2012,3300
3,2,1,2,Nao,Nao,Nao,Oeste,2018,6000
3,4,3,2,Nao,Nao,Sim,Oeste,2008,2200
3,1,0,2,Nao,Nao,Nao,Oeste,2015,3700
2,1,0,1,Sim,Nao,Sim,Oeste,2012,2700
3,2,1,1,Nao,Nao,Nao,Oeste,2013,2500
4,5,4,4,Nao,Nao,Sim,Oeste,2019,8800
3,1,0,1,Nao,Nao,Nao,Oeste,2016,3000
4,3,2,4,Sim,Nao,Sim,Oeste,2019,10000
3,2,1,2,Sim,Nao,Sim,Oeste,2019,6000
3,1,0,1,Sim,Nao,Nao,Oeste,2010,1800
3,2,1,2,Nao,Nao,Sim,Oeste,2011,3000
3,1,0,1,Sim,Nao,Nao,Oeste,2011,3000
3,4,3,3,Nao,Nao,Sim,Oeste,2022,10000
3,2,1,2,Nao,Nao,Nao,Oeste,2020,5500
1,1,0,1,Sim,Nao,Sim,Oeste,2013,3000
1,1,0,1,Nao,Sim,Nao,Oeste,2014,3000
3,2,1,2,Nao,Nao,Sim,Oeste,2019,4200
3,2,1,1,Nao,Nao,Sim,Oeste,2018,5000
3,2,1,2,Sim,Nao,Nao,Oeste,2016,3400
2,2,1,2,Nao,Nao,Sim,Oeste,2010,2600
3,4,3,3,Nao,Nao,Nao,Oeste,2018,4200
2,1,0,1,Sim,Nao,Sim,Oeste,2014,2500
3,2,1,3,Nao,Nao,Sim,Oeste,2020,8000
3,1,0,0,Nao,Nao,Nao,Oeste,2010,1800
3,4,3,3,Nao,Sim,Sim,Oeste,2016,4500
1,2,1,2,Nao,Nao,Nao,Oeste,2017,6000
4,4,3,4,Nao,Nao,Sim,Oeste,2018,7000
3,2,1,2,Nao,Nao,Sim,Oeste,2021,4800
3,2,1,3,Nao,Nao,Sim,Oeste,2020,5500
3,2,1,2,Nao,Nao,Nao,Oeste,2018,5000
1,1,0,2,Nao,Nao,Sim,Oeste,2017,4500
3,4,3,4,Nao,Nao,Sim,Oeste,2018,6900
3,4,3,3,Nao,Nao,Nao,Oeste,2022,6000
1,1,0,1,Nao,Nao,Sim,Oeste,2015,3000
1,2,1,1,Sim,Sim,Nao,Oeste,2022,4900
2,2,1,1,Sim,Nao,Nao,Oeste,2009,2400
3,2,0,1,Nao,Nao,Nao,Oeste,2013,2500
3,3,2,2,Nao,Nao,Sim,Oeste,2021,6000
4,3,2,4,Nao,Sim,Sim,Oeste,2022,10000
1,1,0,2,Nao,Nao,Sim,Oeste,2015,4500
2,2,0,1,Nao,Nao,Nao,Oeste,2011,1900
2,1,0,1,Nao,Sim,Nao,Oeste,2022,4800
2,3,1,1,Nao,Nao,Nao,Oeste,2018,7437
3,2,1,2,Nao,Nao,Sim,Oeste,2022,6500
2,3,2,2,Nao,Nao,Sim,Oeste,2011,3000
3,4,3,3,Nao,Nao,Sim,Oeste,2022,10000
3,2,1,2,Nao,Sim,Sim,Oeste,2021,7800
1,2,1,0,Nao,Nao,Nao,Oeste,2016,3500
3,2,1,2,Nao,Nao,Sim,Oeste,2019,4000
2,1,0,1,Sim,Nao,Nao,Oeste,2007,1800
3,2,1,2,Nao,Nao,Sim,Oeste,2008,2200
2,1,0,1,Nao,Nao,Nao,Oeste,1999,1000
2,1,0,1,Nao,Nao,Sim,Oeste,2001,1290
2,1,0,1,Nao,Nao,Sim,Oeste,2003,1200
2,1,0,1,Nao,Nao,Sim,Oeste,2006,1380
3,2,1,2,Nao,Nao,Nao,Oeste,1998,1100
2,1,0,1,Nao,Nao,Nao,Oeste,2003,1200
2,2,1,2,Nao,Nao,Nao,Oeste,2011,1950
3,2,1,2,Nao,Nao,Sim,Oeste,2005,1700
2,1,0,1,Nao,Sim,Nao,Oeste,2005,1300
3,2,1,2,Sim,Nao,Nao,Oeste,2009,1900
3,2,1,1,Nao,Sim,Nao,Oeste,2010,2100
3,2,0,1,Nao,Sim,Nao,Oeste,2002,1400
2,1,0,1,Nao,Sim,Sim,Oeste,2003,1400
2,1,0,1,Nao,Nao,Nao,Oeste,2001,1210
2,2,1,1,Nao,Nao,Sim,Oeste,2008,1800
2,1,0,1,Nao,Nao,Nao,Oeste,2002,1200
2,1,0,1,Nao,Nao,Sim,Oeste,2006,1300
2,1,0,1,Nao,Nao,Nao,Oeste,1999,1200
3,2,1,1,Nao,Nao,Sim,Oeste,2014,2350
4,1,0,1,Nao,Sim,Nao,Oeste,2016,2900
3,1,0,1,Nao,Nao,Nao,Oeste,2004,1500
2,1,0,1,Nao,Nao,Nao,Oeste,1998,900
3,1,0,1,Nao,Nao,Nao,Oeste,2003,1400
2,1,0,1,Nao,Nao,Nao,Oeste,1999,1200
2,1,0,1,Nao,Nao,Sim,Oeste,2006,1400
2,2,1,2,Nao,Nao,Sim,Oeste,2005,1500
3,2,1,2,Nao,Nao,Sim,Oeste,2015,3200
3,2,0,1,Nao,Nao,Nao,Oeste,1999,1200
3,2,1,1,Nao,Nao,Sim,Oeste,2007,1450
3,2,1,2,Nao,Sim,Sim,Oeste,2011,2700
2,2,1,2,Nao,Nao,Sim,Oeste,2010,2000
3,1,0,1,Nao,Nao,Sim,Oeste,2004,1350
3,2,1,2,Nao,Nao,Sim,Oeste,2013,2200
2,2,0,1,Nao,Nao,Sim,Oeste,2011,2350
3,2,1,3,Nao,Sim,Sim,Oeste,2016,3500
3,2,1,1,Nao,Nao,Sim,Oeste,2001,1400
3,2,1,1,Nao,Nao,Nao,Oeste,2006,2000
3,2,1,1,Nao,Nao,Nao,Oeste,2007,1500
2,1,0,1,Nao,Nao,Sim,Oeste,2006,1600
3,2,1,2,Sim,Nao,Sim,Oeste,2010,2400
2,1,0,1,Nao,Nao,Nao,Oeste,2000,1000
3,1,0,2,Nao,Nao,Sim,Oeste,2002,1400
3,2,1,1,Nao,Sim,Sim,Oeste,2003,1300
3,2,1,2,Sim,Nao,Nao,Oeste,2008,2100
3,3,2,3,Nao,Nao,Nao,Oeste,2017,3900
2,1,0,1,Nao,Nao,Sim,Oeste,2002,1300
3,2,1,1,Nao,Nao,Sim,Oeste,1999,1100
2,1,0,1,Nao,Nao,Sim,Oeste,2005,1200
2,2,1,1,Nao,Nao,Sim,Oeste,2011,1800
2,2,1,2,Nao,Nao,Sim,Oeste,2009,2200
2,1,0,1,Nao,Nao,Sim,Oeste,2002,1100
3,2,1,1,Nao,Nao,Sim,Oeste,2005,1600
2,2,1,2,Nao,Nao,Sim,Oeste,2005,1851
2,1,0,1,Nao,Nao,Nao,Oeste,2001,1500
2,1,0,1,Nao,Nao,Nao,Oeste,2009,1700
3,2,1,1,Nao,Sim,Sim,Oeste,2014,2750
2,1,0,1,Nao,Nao,Sim,Oeste,1998,1100
3,2,1,2,Nao,Nao,Nao,Oeste,2008,1800
2,1,0,1,Nao,Nao,Nao,Oeste,2006,1600
3,4,3,3,Nao,Nao,Sim,Oeste,2022,6000
2,1,0,1,Nao,Sim,Nao,Oeste,1998,1030
2,1,0,1,Nao,Nao,Sim,Oeste,2007,1447
2,1,0,1,Nao,Nao,Sim,Oeste,2000,1140
4,2,1,2,Nao,Nao,Sim,Oeste,2012,3500
2,1,0,1,Nao,Nao,Sim,Oeste,2004,1350
2,2,1,1,Nao,Nao,Sim,Oeste,2004,1600
2,1,0,1,Nao,Nao,Nao,Oeste,2004,1300
3,2,1,1,Nao,Nao,Sim,Oeste,2012,2200
2,1,0,2,Nao,Nao,Nao,Oeste,1998,1000
2,1,0,1,Nao,Sim,Nao,Oeste,2007,1800
2,2,1,1,Nao,Nao,Sim,Oeste,2009,2000
3,2,1,1,Nao,Nao,Nao,Oeste,2011,2000
2,1,0,1,Nao,Nao,Sim,Oeste,2004,1500
3,2,1,2,Nao,Nao,Sim,Oeste,2008,2100
2,2,1,1,Nao,Nao,Sim,Oeste,2001,1200
2,1,0,1,Nao,Nao,Nao,Oeste,2006,1500
3,3,2,2,Nao,Nao,Sim,Oeste,2019,4200
2,1,0,1,Nao,Nao,Sim,Oeste,1999,1100
