Estado_civil,Imigrante,Sexo_biologico,Idade_matricula,Estrangeiro,Necessidades_educacionais_especiais,Devedor,Taxas_matricula_em_dia,Bolsista,Taxa_desemprego,Taxa_inflacao,PIB,Curso,Periodo,Qualificacao_previa,disciplinas_primeiro_semestre_notas,disciplinas_segundo_semestre_notas,Situacao
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Serviço Social,Diurno,Educação secundária,11.571428571428571,13.0,Desistente
Solteiro,Sim,Masculino,21,Não,Não,Sim,Sim,Não,12.4,0.5,1.79,Agronomia,Diurno,Curso de especialização tecnológica,15.285714285714286,15.166666666666666,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Jornalismo e Comunicação,Diurno,Educação secundária,12.6,11.0,Matriculado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Odontologia,Diurno,Educação secundária,13.433333333333332,13.6,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Gestão,Diurno,Educação secundária,11.6,11.0,Desistente
Solteiro,Não,Masculino,25,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Jornalismo e Comunicação,Diurno,Educação superior - mestrado (2º ciclo),14.666666666666666,13.5,Graduado
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Design de Comunicação,Diurno,Educação secundária,14.666666666666666,14.666666666666666,Graduado
Solteiro,Não,Masculino,24,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,12.742857142857144,12.742857142857144,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,11.975,13.12857142857143,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Engenharia da computação,Diurno,Educação secundária,12.25,11.666666666666666,Matriculado
Solteiro,Não,Masculino,20,Não,Não,Não,Não,Não,9.4,-0.8,-3.12,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,14.935714285714283,14.935714285714283,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Turismo,Diurno,Educação secundária,10.5,10.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.333333333333334,13.0,Graduado
Solteiro,Não,Masculino,23,Não,Não,Sim,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação secundária,0.0,0.0,Desistente
Casado,Não,Masculino,47,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Jornalismo e Comunicação,Diurno,Educação secundária,13.8,14.0,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Design de Comunicação,Diurno,Educação secundária,11.833333333333334,10.75,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,28,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Gestão,Diurno,Educação secundária,10.0,0.0,Desistente
Solteiro,Sim,Masculino,20,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Turismo,Diurno,Frequência de educação superior,11.5,11.666666666666666,Desistente
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Turismo,Diurno,Educação secundária,10.666666666666666,12.0,Matriculado
Solteiro,Sim,Masculino,21,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Turismo,Diurno,Educação secundária,12.75,13.0,Matriculado
Solteiro,Não,Masculino,24,Não,Não,Sim,Não,Não,16.2,0.3,-0.92,Turismo,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,0.0,0.0,Desistente
Solteiro,Não,Masculino,24,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Zootecnia,Diurno,Educação secundária,11.333333333333334,11.333333333333334,Matriculado
Solteiro,Sim,Masculino,25,Não,Não,Sim,Não,Não,8.9,1.4,3.51,Enfermagem Veterinária,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Matriculado
Solteiro,Não,Masculino,28,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Turismo,Diurno,Educação secundária,13.0,12.2,Graduado
Casado,Não,Masculino,37,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão (noturno),Noturno,Educação secundária,10.75,11.333333333333334,Matriculado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Engenharia da computação,Diurno,Educação secundária,12.0,10.5,Matriculado
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Enfermagem,Diurno,Educação secundária,13.462857142857144,13.90625,Graduado
Solteiro,Não,Masculino,48,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Turismo,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,10.0,10.0,Desistente
Solteiro,Sim,Masculino,21,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Serviço Social,Diurno,Educação secundária,12.333333333333334,13.666666666666666,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,12.528571428571428,12.416666666666666,Matriculado
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação secundária,0.0,0.0,Matriculado
Solteiro,Sim,Masculino,23,Não,Não,Sim,Não,Não,13.9,-0.3,0.79,Engenharia da computação,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Zootecnia,Diurno,Educação secundária,13.6,13.25,Graduado
Solteiro,Não,Masculino,22,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Serviço Social,Diurno,Curso de especialização tecnológica,12.333333333333334,14.0,Desistente
Solteiro,Sim,Masculino,25,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Animação e Design Multimídia,Diurno,Educação secundária,11.454545454545457,12.25,Desistente
Solteiro,Não,Masculino,27,Não,Não,Sim,Sim,Não,11.1,0.6,2.02,Enfermagem Veterinária,Diurno,Educação superior - licenciatura (1º ciclo),13.5,14.4,Desistente
Solteiro,Não,Masculino,49,Não,Não,Não,Não,Não,10.8,1.4,1.74,Engenharia da computação,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Desistente
Solteiro,Não,Masculino,31,Não,Não,Não,Não,Não,12.7,3.7,-1.7,Gestão (noturno),Noturno,Educação secundária,11.0,0.0,Desistente
Solteiro,Não,Masculino,54,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Turismo,Diurno,Educação secundária,13.714285714285714,14.333333333333334,Desistente
Solteiro,Sim,Masculino,25,Não,Não,Sim,Não,Não,11.1,0.6,2.02,Tecnologias de Produção de Biocombustíveis,Diurno,Educação superior - licenciatura (1º ciclo),12.363636363636363,12.25,Desistente
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Curso de especialização tecnológica,10.666666666666666,11.5,Matriculado
Solteiro,Não,Masculino,28,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Design de Comunicação,Diurno,Educação superior - licenciatura,12.0,12.666666666666666,Desistente
Casado,Não,Masculino,41,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Serviço Social (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,12.857142857142858,13.166666666666666,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.125,12.714285714285714,Matriculado
Solteiro,Não,Masculino,22,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Gestão,Diurno,Educação secundária,0.0,11.5,Desistente
Solteiro,Não,Masculino,34,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Turismo,Diurno,Educação secundária,13.5,0.0,Desistente
Solteiro,Não,Masculino,28,Não,Não,Sim,Não,Não,11.1,0.6,2.02,Agronomia,Diurno,Educação secundária,15.090909090909092,15.0,Desistente
Solteiro,Sim,Masculino,42,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Educação Básica,Diurno,Educação secundária,12.4,11.8,Matriculado
Solteiro,Não,Masculino,21,Não,Não,Não,Não,Não,11.1,0.6,2.02,Enfermagem Veterinária,Diurno,Educação secundária,14.0,14.8,Matriculado
Solteiro,Não,Masculino,50,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação superior - licenciatura,13.5,13.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Enfermagem,Diurno,Educação secundária,12.65,10.666666666666666,Desistente
Casado,Não,Masculino,59,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Casado,Sim,Masculino,33,Não,Não,Não,Não,Não,7.6,2.6,0.32,Gestão (noturno),Noturno,Educação superior - licenciatura,0.0,0.0,Desistente
Solteiro,Sim,Masculino,23,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Design de Comunicação,Diurno,Educação secundária,13.333333333333334,12.8,Graduado
Casado,Não,Masculino,44,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Gestão (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.333333333333334,11.142857142857142,Desistente
Casado,Sim,Masculino,37,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Casado,Não,Masculino,36,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Animação e Design Multimídia,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,0.0,0.0,Desistente
Solteiro,Não,Masculino,22,Não,Não,Não,Não,Não,7.6,2.6,0.32,Gestão (noturno),Noturno,Educação secundária,11.666666666666666,10.5,Desistente
Casado,Não,Masculino,49,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Serviço Social (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,12.166666666666666,14.428571428571429,Graduado
Solteiro,Sim,Masculino,23,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Jornalismo e Comunicação,Diurno,Educação secundária,13.333333333333334,12.75,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Design de Comunicação,Diurno,Educação secundária,11.4,11.0,Matriculado
Casado,Não,Masculino,47,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Serviço Social (noturno),Noturno,Educação secundária,12.142857142857142,0.0,Desistente
Solteiro,Não,Masculino,28,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação secundária,13.058823529411764,12.307692307692308,Graduado
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Curso de especialização tecnológica,11.75,10.5,Matriculado
Solteiro,Não,Masculino,21,Não,Não,Sim,Não,Não,8.9,1.4,3.51,Turismo,Diurno,Educação secundária,11.833333333333334,10.0,Desistente
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Serviço Social,Diurno,Curso de especialização tecnológica,12.4,11.8,Graduado
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Design de Comunicação,Diurno,Educação secundária,13.428571428571429,11.5,Matriculado
Casado,Não,Masculino,49,Não,Não,Não,Não,Não,10.8,1.4,1.74,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,40,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Gestão (noturno),Noturno,Educação secundária,11.0,13.4,Graduado
Solteiro,Não,Masculino,22,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Turismo,Diurno,Educação secundária,13.625,14.428571428571429,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Engenharia da computação,Diurno,Educação secundária,11.8,11.5,Matriculado
Solteiro,Não,Masculino,31,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,30,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Engenharia da computação,Diurno,Educação secundária,15.0,13.5,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Serviço Social,Diurno,Educação secundária,10.8,11.0,Graduado
Solteiro,Não,Masculino,22,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão,Diurno,Educação secundária,13.666666666666666,11.333333333333334,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Jornalismo e Comunicação,Diurno,Educação secundária,12.833333333333334,13.333333333333334,Graduado
Solteiro,Não,Masculino,21,Não,Não,Não,Não,Não,7.6,2.6,0.32,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,15.125,13.428571428571429,Graduado
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão,Diurno,Educação secundária,0.0,10.0,Desistente
Solteiro,Não,Masculino,22,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Serviço Social,Diurno,Educação secundária,11.4,11.0,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,12.25,11.0,Graduado
Solteiro,Não,Masculino,26,Não,Não,Não,Não,Não,16.2,0.3,-0.92,Turismo,Diurno,Curso de especialização tecnológica,0.0,0.0,Desistente
Solteiro,Não,Masculino,23,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Engenharia da computação,Diurno,Curso de especialização tecnológica,14.0,14.0,Matriculado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Design de Comunicação,Diurno,Educação secundária,12.333333333333334,10.8,Matriculado
Solteiro,Não,Masculino,22,Não,Não,Sim,Sim,Sim,15.5,2.8,-4.06,Gestão,Diurno,Educação secundária,10.666666666666666,11.0,Matriculado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Engenharia da computação,Diurno,Educação secundária,11.833333333333334,14.714285714285714,Matriculado
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Sim,7.6,2.6,0.32,Design de Comunicação,Diurno,Educação secundária,11.666666666666666,12.166666666666666,Matriculado
Solteiro,Sim,Masculino,18,Não,Não,Não,Não,Não,12.7,3.7,-1.7,Zootecnia,Diurno,Educação superior - licenciatura,13.0,0.0,Desistente
Divorciado,Não,Masculino,39,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Gestão (noturno),Noturno,Educação básica 2º ciclo (6º/7º/8º ano) ou equivalente,0.0,0.0,Desistente
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Engenharia da computação,Diurno,Educação secundária,13.0,14.2,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Serviço Social,Diurno,Educação secundária,13.857142857142858,14.0,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Enfermagem,Diurno,Educação secundária,13.391666666666666,12.4875,Graduado
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Sim,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,12.75,0.0,Desistente
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Zootecnia,Diurno,Curso de especialização tecnológica,14.5,14.6,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Serviço Social,Diurno,Educação secundária,12.166666666666666,12.166666666666666,Graduado
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Zootecnia,Diurno,Educação secundária,15.4,15.6,Desistente
Solteiro,Não,Masculino,31,Não,Não,Sim,Não,Não,16.2,0.3,-0.92,Engenharia da computação,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,13.333333333333334,16.0,Desistente
Solteiro,Não,Masculino,28,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Turismo,Diurno,Educação secundária,13.714285714285714,14.714285714285714,Graduado
Divorciado,Não,Masculino,50,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Serviço Social,Diurno,Educação secundária,12.25,0.0,Desistente
Solteiro,Não,Masculino,38,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Design de Comunicação,Diurno,Educação secundária,16.0,16.5,Matriculado
Casado,Sim,Masculino,31,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão (noturno),Noturno,Educação secundária,11.0,13.0,Desistente
Solteiro,Sim,Masculino,27,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,14.085714285714284,14.085714285714284,Matriculado
Solteiro,Sim,Masculino,21,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Serviço Social,Diurno,Educação secundária,10.166666666666666,10.5,Graduado
Casado,Não,Masculino,34,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Engenharia da computação,Diurno,Educação secundária,10.0,0.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,0.0,10.0,Matriculado
Casado,Sim,Masculino,40,Não,Não,Não,Não,Não,9.4,-0.8,-3.12,Gestão (noturno),Noturno,Educação secundária,10.5,10.666666666666666,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Casado,Não,Masculino,46,Não,Não,Sim,Não,Sim,15.5,2.8,-4.06,Design de Comunicação,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Desistente
Solteiro,Não,Masculino,37,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Serviço Social (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,31,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Agronomia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,34,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Agronomia,Diurno,Educação secundária,13.333333333333334,12.4,Graduado
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.571428571428571,14.333333333333334,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Design de Comunicação,Diurno,Educação secundária,12.833333333333334,11.166666666666666,Graduado
Solteiro,Não,Masculino,40,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Gestão (noturno),Noturno,Educação secundária,10.25,11.2,Desistente
Solteiro,Não,Masculino,25,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Zootecnia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,20,Não,Não,Sim,Sim,Não,11.1,0.6,2.02,Engenharia da computação,Diurno,Educação secundária,14.5,13.333333333333334,Desistente
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Engenharia da computação,Diurno,Educação secundária,15.8,13.714285714285714,Matriculado
Solteiro,Sim,Masculino,43,Não,Não,Não,Não,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,12.5,14.666666666666666,Matriculado
Solteiro,Não,Masculino,35,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação secundária,11.666666666666666,11.5,Graduado
Solteiro,Não,Masculino,23,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão (noturno),Noturno,Educação secundária,13.0,13.0,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Enfermagem,Diurno,Educação secundária,12.12142857142857,11.50625,Graduado
Solteiro,Sim,Masculino,21,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Enfermagem Veterinária,Diurno,Curso técnico superior profissional,14.22222222222222,13.75,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,12.5,13.25,Matriculado
Solteiro,Sim,Masculino,20,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Engenharia da computação,Diurno,Educação secundária,12.166666666666666,15.285714285714286,Graduado
Solteiro,Não,Masculino,30,Não,Sim,Não,Sim,Sim,12.4,0.5,1.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,0.0,0.0,Desistente
Divorciado,Sim,Masculino,44,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Turismo,Diurno,Educação secundária,12.666666666666666,11.5,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,13.614285714285714,13.614285714285714,Graduado
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Zootecnia,Diurno,Curso de especialização tecnológica,12.857142857142858,14.3,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Zootecnia,Diurno,Educação secundária,14.0,14.2,Graduado
Solteiro,Sim,Masculino,21,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Gestão de Publicidade e Marketing,Diurno,Educação secundária,14.75,11.8,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem Veterinária,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.625,14.285714285714286,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
