ID_compra,unidade,cidade,data,horario,categoria_produto,valor_unitario,quantidade,valor_total,metodo_pagamento,ID_cliente,programa_cashback,idade,avaliacao_compra,mes
2964,Oswaldo Cruz,São Caetano do Sul,2022-08-25,18:18,Alimentos e bebidas,8.9,2,17.8,Cartão,1894,Não,37,10,8
2974,Oswaldo Cruz,São Caetano do Sul,2022-08-25,16:41,Casa e limpeza,101.0,5,505.0,Cartão,7695,Não,33,9,8
2952,Paulicéia,São Bernardo do Campo,2022-08-25,13:58,Alimentos e bebidas,56.9,5,284.5,Carteira digital,8823,Sim,29,9,8
2975,Paulicéia,São Bernardo do Campo,2022-08-25,17:48,Casa e limpeza,194.9,3,584.7,Dinheiro,9584,Não,55,10,8
2950,Paulicéia,São Bernardo do Campo,2022-08-25,13:53,Casa e limpeza,60.9,5,304.5,Cartão,7957,Sim,25,9,8
2957,Oswaldo Cruz,São Caetano do Sul,2022-08-25,10:25,Papelaria e escritório,25.9,3,77.69999999999999,PIX,5922,Não,46,10,8
2970,Paulicéia,São Bernardo do Campo,2022-08-25,18:40,Livros,137.9,2,275.8,PIX,9943,Sim,27,6,8
2968,Oswaldo Cruz,São Caetano do Sul,2022-08-25,13:51,Eletrônicos,2879.9,2,5759.8,PIX,2539,Não,33,9,8
2971,Oswaldo Cruz,São Caetano do Sul,2022-08-25,19:33,Eletrônicos,4169.9,3,12509.699999999999,Cartão,6944,Não,49,9,8
2955,Parque das nações,Santo André,2022-08-25,18:12,Eletrônicos,3691.9,3,11075.7,PIX,3795,Não,42,9,8
2959,Paulicéia,São Bernardo do Campo,2022-08-25,17:34,Casa e limpeza,150.9,4,603.6,Dinheiro,3826,Sim,30,9,8
2977,Paulicéia,São Bernardo do Campo,2022-08-25,17:46,Beleza e cuidados pessoais,48.9,1,48.9,Dinheiro,3496,Não,42,1,8
2976,Parque das nações,Santo André,2022-08-25,17:37,Beleza e cuidados pessoais,208.9,2,417.8,PIX,7637,Não,34,10,8
2961,Parque das nações,Santo André,2022-08-25,13:18,Alimentos e bebidas,88.9,4,355.6,PIX,1237,Não,47,10,8
2953,Parque das nações,Santo André,2022-08-25,15:20,Beleza e cuidados pessoais,108.9,2,217.8,Dinheiro,3931,Não,55,10,8
2973,Oswaldo Cruz,São Caetano do Sul,2022-08-25,10:39,Casa e limpeza,170.0,5,850.0,Cartão,9554,Não,49,10,8
2965,Oswaldo Cruz,São Caetano do Sul,2022-08-25,17:16,Casa e limpeza,75.9,3,227.70000000000002,Dinheiro,2718,Não,55,9,8
2967,Parque das nações,Santo André,2022-08-25,19:59,Eletrônicos,6050.9,2,12101.8,Cartão,8986,Não,21,9,8
2966,Paulicéia,São Bernardo do Campo,2022-08-25,15:28,Alimentos e bebidas,46.9,4,187.6,PIX,7001,Não,38,10,8
2972,Paulicéia,São Bernardo do Campo,2022-08-25,16:12,Livros,17.9,3,53.699999999999996,Cartão,6503,Não,43,9,8
2949,Parque das nações,Santo André,2022-08-25,13:55,Casa e limpeza,86.9,2,173.8,PIX,7524,Não,49,9,8
2978,Paulicéia,São Bernardo do Campo,2022-08-25,13:30,Beleza e cuidados pessoais,224.9,2,449.8,PIX,2088,Não,31,9,8
2954,Paulicéia,São Bernardo do Campo,2022-08-25,17:22,Casa e limpeza,169.9,2,339.8,PIX,9697,Sim,30,10,8
2963,Paulicéia,São Bernardo do Campo,2022-08-25,9:09,Beleza e cuidados pessoais,213.9,1,213.9,PIX,9424,Sim,38,10,8
2956,Paulicéia,São Bernardo do Campo,2022-08-25,16:11,Alimentos e bebidas,17.9,5,89.5,Cartão,2822,Não,45,10,8
2969,Oswaldo Cruz,São Caetano do Sul,2022-08-25,13:16,Eletrônicos,5462.9,4,21851.6,Cartão,4819,Sim,18,10,8
2958,Paulicéia,São Bernardo do Campo,2022-08-25,13:38,Alimentos e bebidas,82.9,2,165.8,Cartão,8619,Sim,36,10,8
2962,Oswaldo Cruz,São Caetano do Sul,2022-08-25,13:41,Alimentos e bebidas,31.0,5,155.0,Cartão,2685,Não,34,9,8
2960,Oswaldo Cruz,São Caetano do Sul,2022-08-25,10:24,Eletrônicos,6916.9,2,13833.8,Cartão,6933,Sim,23,10,8
2991,Paulicéia,São Bernardo do Campo,2022-08-26,13:29,Alimentos e bebidas,6.9,1,6.9,PIX,2154,Não,49,9,8
2988,Oswaldo Cruz,São Caetano do Sul,2022-08-26,12:44,Ferramentas e construção,303.0,4,1212.0,PIX,6927,Sim,39,10,8
2990,Oswaldo Cruz,São Caetano do Sul,2022-08-26,16:14,Ferramentas e construção,348.9,4,1395.6,Cartão,8449,Sim,26,8,8
2997,Paulicéia,São Bernardo do Campo,2022-08-26,16:10,Beleza e cuidados pessoais,172.9,3,518.7,Cartão,4065,Não,42,9,8
2995,Parque das nações,Santo André,2022-08-26,17:50,Beleza e cuidados pessoais,144.9,5,724.5,Cartão,2391,Não,46,10,8
2989,Parque das nações,Santo André,2022-08-26,18:34,Eletrônicos,3419.9,4,13679.6,Cartão,4432,Sim,22,9,8
2993,Paulicéia,São Bernardo do Campo,2022-08-26,12:29,Eletrônicos,4814.9,5,24074.5,Cartão,3942,Não,42,9,8
2982,Parque das nações,Santo André,2022-08-26,15:42,Ferramentas e construção,26.9,4,107.6,Cartão,8098,Sim,35,9,8
2992,Parque das nações,Santo André,2022-08-26,16:15,Beleza e cuidados pessoais,170.9,2,341.8,Cartão,1656,Sim,31,9,8
2985,Paulicéia,São Bernardo do Campo,2022-08-26,19:52,Casa e limpeza,47.9,4,191.6,PIX,8669,Não,44,9,8
2986,Oswaldo Cruz,São Caetano do Sul,2022-08-26,18:00,Alimentos e bebidas,93.9,4,375.6,Carteira digital,5316,Não,27,9,8
2994,Oswaldo Cruz,São Caetano do Sul,2022-08-26,12:10,Ferramentas e construção,210.9,1,210.9,PIX,3221,Sim,38,10,8
2998,Paulicéia,São Bernardo do Campo,2022-08-26,18:28,Livros,15.9,1,15.9,PIX,6993,Sim,36,9,8
2984,Oswaldo Cruz,São Caetano do Sul,2022-08-26,16:21,Alimentos e bebidas,46.9,4,187.6,PIX,5145,Sim,35,10,8
2980,Paulicéia,São Bernardo do Campo,2022-08-26,19:14,Eletrônicos,4001.9,2,8003.8,PIX,3531,Não,46,9,8
2983,Paulicéia,São Bernardo do Campo,2022-08-26,9:06,Beleza e cuidados pessoais,173.9,4,695.6,PIX,7592,Não,31,9,8
2996,Oswaldo Cruz,São Caetano do Sul,2022-08-26,13:00,Beleza e cuidados pessoais,162.9,4,651.6,Cartão,8522,Não,42,10,8
2987,Oswaldo Cruz,São Caetano do Sul,2022-08-26,14:28,Papelaria e escritório,12.9,5,64.5,PIX,4895,Sim,36,9,8
2981,Parque das nações,Santo André,2022-08-26,15:14,Eletrônicos,7912.9,5,39564.5,Cartão,4981,Sim,36,10,8
2979,Paulicéia,São Bernardo do Campo,2022-08-26,11:50,Eletrônicos,5794.9,2,11589.8,Dinheiro,3365,Não,56,9,8
3011,Paulicéia,São Bernardo do Campo,2022-08-27,19:28,Casa e limpeza,123.9,3,371.70000000000005,PIX,1144,Não,48,10,8
3015,Paulicéia,São Bernardo do Campo,2022-08-27,9:50,Livros,46.9,3,140.7,Cartão,1322,Não,47,10,8
3001,Parque das nações,Santo André,2022-08-27,13:59,Eletrônicos,1916.9,4,7667.6,Cartão,6892,Sim,40,9,8
3006,Oswaldo Cruz,São Caetano do Sul,2022-08-27,16:30,Beleza e cuidados pessoais,50.9,2,101.8,PIX,3410,Não,44,10,8
3002,Parque das nações,Santo André,2022-08-27,17:32,Beleza e cuidados pessoais,181.9,2,363.8,PIX,5083,Não,45,10,8
3010,Oswaldo Cruz,São Caetano do Sul,2022-08-27,16:45,Alimentos e bebidas,92.9,2,185.8,Cartão,7451,Não,26,9,8
3012,Paulicéia,São Bernardo do Campo,2022-08-27,12:40,Casa e limpeza,30.9,2,61.8,PIX,2571,Sim,36,10,8
3021,Paulicéia,São Bernardo do Campo,2022-08-27,17:12,Casa e limpeza,173.9,3,521.7,Cartão,8005,Não,39,10,8
3004,Paulicéia,São Bernardo do Campo,2022-08-27,18:46,Eletrônicos,6291.9,4,25167.6,PIX,5055,Sim,36,7,8
3007,Parque das nações,Santo André,2022-08-27,18:46,Livros,81.9,4,327.6,PIX,9309,Sim,35,5,8
3017,Paulicéia,São Bernardo do Campo,2022-08-27,17:45,Eletrônicos,4671.0,3,14013.0,Dinheiro,9806,Não,38,9,8
3016,Parque das nações,Santo André,2022-08-27,19:45,Alimentos e bebidas,11.9,2,23.8,Cartão,8776,Não,50,10,8
2999,Oswaldo Cruz,São Caetano do Sul,2022-08-27,13:52,Beleza e cuidados pessoais,243.9,3,731.7,PIX,1454,Não,46,9,8
3014,Paulicéia,São Bernardo do Campo,2022-08-27,18:37,Livros,72.0,2,144.0,Carteira digital,9295,Sim,29,10,8
3013,Parque das nações,Santo André,2022-08-27,19:24,Alimentos e bebidas,12.9,4,51.6,Cartão,7727,Não,50,9,8
3018,Oswaldo Cruz,São Caetano do Sul,2022-08-27,19:49,Beleza e cuidados pessoais,230.9,1,230.9,Cartão,2604,Sim,35,9,8
3008,Oswaldo Cruz,São Caetano do Sul,2022-08-27,13:04,Alimentos e bebidas,62.0,1,62.0,Cartão,2988,Sim,37,9,8
3009,Paulicéia,São Bernardo do Campo,2022-08-27,13:18,Papelaria e escritório,2.9,1,2.9,Cartão,1947,Não,47,10,8
3022,Paulicéia,São Bernardo do Campo,2022-08-27,19:33,Eletrônicos,5373.9,1,5373.9,Cartão,9328,Não,50,9,8
3003,Oswaldo Cruz,São Caetano do Sul,2022-08-27,16:04,Alimentos e bebidas,55.9,4,223.6,Cartão,5541,Sim,31,10,8
3000,Paulicéia,São Bernardo do Campo,2022-08-27,13:24,Casa e limpeza,198.9,2,397.8,PIX,5065,Não,31,9,8
3019,Parque das nações,Santo André,2022-08-27,16:57,Alimentos e bebidas,30.9,3,92.69999999999999,Cartão,4838,Não,41,9,8
3005,Paulicéia,São Bernardo do Campo,2022-08-27,19:47,Livros,117.9,4,471.6,Cartão,9854,Sim,39,7,8
3020,Oswaldo Cruz,São Caetano do Sul,2022-08-27,10:28,Eletrônicos,5941.9,3,17825.699999999997,Cartão,3793,Sim,32,10,8
3027,Parque das nações,Santo André,2022-08-29,11:04,Casa e limpeza,132.9,2,265.8,Carteira digital,8855,Não,43,4,8
3032,Paulicéia,São Bernardo do Campo,2022-08-29,19:36,Beleza e cuidados pessoais,153.9,5,769.5,Cartão,1353,Não,47,10,8
3034,Paulicéia,São Bernardo do Campo,2022-08-29,16:31,Casa e limpeza,9.9,4,39.6,Cartão,4251,Sim,38,10,8
3023,Oswaldo Cruz,São Caetano do Sul,2022-08-29,16:22,Livros,17.0,3,51.0,Cartão,3809,Não,41,9,8
3046,Oswaldo Cruz,São Caetano do Sul,2022-08-29,16:09,Alimentos e bebidas,32.9,3,98.69999999999999,Cartão,1906,Sim,33,10,8
3035,Oswaldo Cruz,São Caetano do Sul,2022-08-29,18:40,Eletrônicos,2178.9,1,2178.9,PIX,1979,Sim,38,9,8
3026,Parque das nações,Santo André,2022-08-29,11:19,Alimentos e bebidas,23.9,3,71.69999999999999,PIX,8066,Sim,40,9,8
3036,Paulicéia,São Bernardo do Campo,2022-08-29,12:05,Casa e limpeza,74.9,5,374.5,PIX,3623,Sim,35,10,8
3049,Parque das nações,Santo André,2022-08-29,11:43,Alimentos e bebidas,89.9,2,179.8,PIX,9366,Não,55,9,8
3048,Paulicéia,São Bernardo do Campo,2022-08-29,11:09,Casa e limpeza,156.9,1,156.9,Dinheiro,8970,Não,44,10,8
3037,Oswaldo Cruz,São Caetano do Sul,2022-08-29,14:44,Papelaria e escritório,4.9,5,24.5,Cartão,1594,Não,49,10,8
3025,Oswaldo Cruz,São Caetano do Sul,2022-08-29,17:55,Ferramentas e construção,36.9,4,147.6,Cartão,5758,Sim,33,9,8
3029,Parque das nações,Santo André,2022-08-29,19:19,Papelaria e escritório,14.9,5,74.5,Cartão,7853,Sim,18,5,8
3050,Parque das nações,Santo André,2022-08-29,18:32,Beleza e cuidados pessoais,114.9,5,574.5,Cartão,7835,Sim,32,4,8
3047,Paulicéia,São Bernardo do Campo,2022-08-29,17:35,Beleza e cuidados pessoais,189.9,1,189.9,Cartão,5611,Não,50,7,8
3033,Parque das nações,Santo André,2022-08-29,17:31,Alimentos e bebidas,85.0,2,170.0,PIX,5086,Não,57,10,8
3043,Paulicéia,São Bernardo do Campo,2022-08-29,10:06,Casa e limpeza,56.9,2,113.8,Carteira digital,3439,Não,35,9,8
3045,Oswaldo Cruz,São Caetano do Sul,2022-08-29,13:20,Beleza e cuidados pessoais,228.0,1,228.0,PIX,2366,Não,46,10,8
3028,Paulicéia,São Bernardo do Campo,2022-08-29,16:23,Casa e limpeza,25.9,2,51.8,Cartão,3368,Não,48,9,8
3031,Paulicéia,São Bernardo do Campo,2022-08-29,17:54,Alimentos e bebidas,75.9,2,151.8,PIX,3368,Não,48,10,8
3030,Paulicéia,São Bernardo do Campo,2022-08-29,11:45,Beleza e cuidados pessoais,238.9,1,238.9,PIX,9832,Não,53,10,8
3039,Paulicéia,São Bernardo do Campo,2022-08-29,13:15,Beleza e cuidados pessoais,183.9,5,919.5,Carteira digital,7373,Não,29,8,8
3038,Oswaldo Cruz,São Caetano do Sul,2022-08-29,16:32,Beleza e cuidados pessoais,176.9,1,176.9,Cartão,1015,Sim,18,9,8
3041,Parque das nações,Santo André,2022-08-29,18:01,Eletrônicos,6360.9,5,31804.5,Carteira digital,9384,Sim,23,9,8
3044,Paulicéia,São Bernardo do Campo,2022-08-29,18:15,Beleza e cuidados pessoais,210.9,2,421.8,Cartão,4674,Sim,36,9,8
3024,Oswaldo Cruz,São Caetano do Sul,2022-08-29,11:33,Alimentos e bebidas,69.9,1,69.9,PIX,9773,Não,41,9,8
3040,Parque das nações,Santo André,2022-08-29,19:09,Casa e limpeza,18.0,2,36.0,Carteira digital,9803,Não,18,9,8
3042,Paulicéia,São Bernardo do Campo,2022-08-29,19:37,Livros,147.9,3,443.70000000000005,Cartão,7151,Sim,25,9,8
3065,Oswaldo Cruz,São Caetano do Sul,2022-08-30,18:46,Beleza e cuidados pessoais,246.9,4,987.6,Cartão,9167,Sim,39,9,8
3073,Parque das nações,Santo André,2022-08-30,13:34,Casa e limpeza,18.9,3,56.699999999999996,PIX,8052,Sim,33,9,8
3069,Parque das nações,Santo André,2022-08-30,11:52,Alimentos e bebidas,53.0,5,265.0,Cartão,6339,Sim,39,9,8
3064,Paulicéia,São Bernardo do Campo,2022-08-30,11:02,Alimentos e bebidas,41.9,2,83.8,Carteira digital,3716,Sim,22,10,8
3055,Paulicéia,São Bernardo do Campo,2022-08-30,13:07,Livros,33.0,1,33.0,PIX,1343,Não,52,8,8
3056,Parque das nações,Santo André,2022-08-30,18:11,Beleza e cuidados pessoais,70.9,4,283.6,Cartão,5003,Não,42,6,8
3068,Paulicéia,São Bernardo do Campo,2022-08-30,19:44,Alimentos e bebidas,69.9,5,349.5,Cartão,8073,Não,59,7,8
3052,Parque das nações,Santo André,2022-08-30,12:09,Eletrônicos,6364.0,1,6364.0,Cartão,8114,Sim,32,1,8
3061,Oswaldo Cruz,São Caetano do Sul,2022-08-30,19:29,Eletrônicos,6502.9,4,26011.6,PIX,5046,Sim,28,10,8
3071,Parque das nações,Santo André,2022-08-30,18:54,Ferramentas e construção,228.0,2,456.0,Cartão,4043,Não,41,10,8
3066,Parque das nações,Santo André,2022-08-30,13:43,Casa e limpeza,113.9,3,341.70000000000005,PIX,4581,Não,33,10,8
3053,Parque das nações,Santo André,2022-08-30,12:10,Papelaria e escritório,40.0,4,160.0,Cartão,7493,Sim,29,10,8
3062,Paulicéia,São Bernardo do Campo,2022-08-30,17:45,Alimentos e bebidas,33.9,2,67.8,Cartão,1234,Sim,35,5,8
3075,Oswaldo Cruz,São Caetano do Sul,2022-08-30,12:11,Papelaria e escritório,22.9,3,68.69999999999999,PIX,2778,Sim,32,10,8
3060,Parque das nações,Santo André,2022-08-30,18:44,Alimentos e bebidas,54.9,5,274.5,PIX,9754,Não,39,9,8
3057,Oswaldo Cruz,São Caetano do Sul,2022-08-30,13:06,Papelaria e escritório,24.9,2,49.8,Carteira digital,8812,Sim,18,9,8
3054,Oswaldo Cruz,São Caetano do Sul,2022-08-30,18:40,Beleza e cuidados pessoais,121.9,5,609.5,Carteira digital,7734,Sim,23,9,8
3051,Paulicéia,São Bernardo do Campo,2022-08-30,9:50,Papelaria e escritório,31.9,2,63.8,Carteira digital,4700,Sim,23,6,8
3059,Parque das nações,Santo André,2022-08-30,13:02,Papelaria e escritório,31.9,5,159.5,Cartão,6487,Não,50,9,8
3074,Paulicéia,São Bernardo do Campo,2022-08-30,16:53,Eletrônicos,1285.9,3,3857.7000000000003,PIX,8820,Não,41,9,8
3067,Oswaldo Cruz,São Caetano do Sul,2022-08-30,15:09,Beleza e cuidados pessoais,67.9,4,271.6,PIX,1422,Sim,39,9,8
3058,Oswaldo Cruz,São Caetano do Sul,2022-08-30,12:49,Casa e limpeza,5.9,4,23.6,Cartão,6519,Não,33,9,8
3063,Oswaldo Cruz,São Caetano do Sul,2022-08-30,9:45,Alimentos e bebidas,54.9,1,54.9,Carteira digital,1500,Não,24,10,8
3076,Oswaldo Cruz,São Caetano do Sul,2022-08-30,12:10,Alimentos e bebidas,50.9,2,101.8,Cartão,9906,Sim,40,10,8
3070,Oswaldo Cruz,São Caetano do Sul,2022-08-30,10:53,Alimentos e bebidas,71.9,3,215.70000000000002,Cartão,7984,Não,42,7,8
3072,Paulicéia,São Bernardo do Campo,2022-08-30,19:19,Alimentos e bebidas,58.9,5,294.5,PIX,1821,Não,47,10,8
3104,Paulicéia,São Bernardo do Campo,2022-08-31,12:56,Alimentos e bebidas,91.9,5,459.5,PIX,4321,Não,43,10,8
3098,Parque das nações,Santo André,2022-08-31,16:05,Alimentos e bebidas,12.9,2,25.8,PIX,7071,Sim,36,10,8
3084,Parque das nações,Santo André,2022-08-31,19:52,Eletrônicos,1126.9,1,1126.9,Cartão,2805,Sim,31,9,8
3087,Parque das nações,Santo André,2022-08-31,13:46,Alimentos e bebidas,8.9,4,35.6,Cartão,8652,Sim,29,9,8
3077,Paulicéia,São Bernardo do Campo,2022-08-31,12:44,Alimentos e bebidas,21.9,2,43.8,Cartão,4615,Sim,31,9,8
3095,Oswaldo Cruz,São Caetano do Sul,2022-08-31,12:29,Papelaria e escritório,35.9,5,179.5,Carteira digital,1620,Sim,27,10,8
3090,Oswaldo Cruz,São Caetano do Sul,2022-08-31,10:54,Eletrônicos,5491.9,5,27459.5,PIX,1586,Não,39,9,8
3081,Oswaldo Cruz,São Caetano do Sul,2022-08-31,19:11,Beleza e cuidados pessoais,194.9,1,194.9,PIX,8578,Não,35,9,8
3088,Parque das nações,Santo André,2022-08-31,14:08,Casa e limpeza,101.9,5,509.5,PIX,4887,Sim,33,10,8
3106,Parque das nações,Santo André,2022-08-31,9:04,Beleza e cuidados pessoais,46.9,1,46.9,Cartão,4023,Não,27,10,8
3083,Paulicéia,São Bernardo do Campo,2022-08-31,19:51,Alimentos e bebidas,18.9,2,37.8,Cartão,5941,Não,42,10,8
3080,Oswaldo Cruz,São Caetano do Sul,2022-08-31,13:53,Papelaria e escritório,16.9,2,33.8,PIX,1511,Não,38,9,8
3078,Parque das nações,Santo André,2022-08-31,17:20,Alimentos e bebidas,91.9,4,367.6,Cartão,9052,Não,53,9,8
3103,Paulicéia,São Bernardo do Campo,2022-08-31,12:13,Eletrônicos,6170.0,3,18510.0,Cartão,7735,Não,46,10,8
3085,Parque das nações,Santo André,2022-08-31,19:24,Casa e limpeza,49.0,2,98.0,PIX,2060,Não,43,2,8
3091,Oswaldo Cruz,São Caetano do Sul,2022-08-31,18:31,Alimentos e bebidas,94.9,2,189.8,Cartão,3862,Sim,36,10,8
3089,Oswaldo Cruz,São Caetano do Sul,2022-08-31,16:22,Papelaria e escritório,4.9,2,9.8,Cartão,1983,Sim,38,10,8
3086,Paulicéia,São Bernardo do Campo,2022-08-31,10:18,Papelaria e escritório,39.9,4,159.6,Dinheiro,5336,Sim,33,10,8
3100,Oswaldo Cruz,São Caetano do Sul,2022-08-31,18:42,Eletrônicos,3051.9,3,9155.7,PIX,5312,Não,51,10,8
3096,Parque das nações,Santo André,2022-08-31,17:14,Papelaria e escritório,36.9,5,184.5,PIX,9644,Não,49,10,8
3102,Parque das nações,Santo André,2022-08-31,19:49,Ferramentas e construção,122.9,5,614.5,PIX,5417,Não,42,10,8
3105,Paulicéia,São Bernardo do Campo,2022-08-31,10:45,Eletrônicos,2434.9,1,2434.9,PIX,3134,Sim,39,10,8
3101,Parque das nações,Santo André,2022-08-31,9:08,Papelaria e escritório,29.9,5,149.5,Cartão,7247,Não,46,4,8
3092,Oswaldo Cruz,São Caetano do Sul,2022-08-31,16:02,Papelaria e escritório,2.9,3,8.7,Cartão,4230,Não,33,10,8
3094,Parque das nações,Santo André,2022-08-31,18:33,Alimentos e bebidas,74.9,3,224.70000000000002,Cartão,7392,Não,42,9,8
3093,Parque das nações,Santo André,2022-08-31,11:47,Livros,86.9,4,347.6,Cartão,1604,Não,47,10,8
3097,Parque das nações,Santo André,2022-08-31,12:39,Alimentos e bebidas,97.9,2,195.8,Carteira digital,8377,Sim,29,10,8
3099,Parque das nações,Santo André,2022-08-31,11:01,Eletrônicos,4221.9,2,8443.8,PIX,9966,Sim,40,10,8
3082,Oswaldo Cruz,São Caetano do Sul,2022-08-31,18:21,Casa e limpeza,141.9,3,425.70000000000005,Cartão,3205,Sim,40,9,8
3079,Parque das nações,Santo André,2022-08-31,18:12,Eletrônicos,841.9,3,2525.7,Cartão,7876,Sim,21,9,8
3113,Oswaldo Cruz,São Caetano do Sul,2022-09-01,13:18,Alimentos e bebidas,70.9,4,283.6,Cartão,9045,Não,43,9,9
3108,Parque das nações,Santo André,2022-09-01,18:44,Eletrônicos,785.9,5,3929.5,Cartão,2351,Sim,32,9,9
3111,Parque das nações,Santo André,2022-09-01,11:25,Casa e limpeza,151.9,4,607.6,Carteira digital,3563,Não,28,10,9
3110,Oswaldo Cruz,São Caetano do Sul,2022-09-01,18:45,Casa e limpeza,150.9,3,452.70000000000005,PIX,7903,Sim,38,10,9
3107,Paulicéia,São Bernardo do Campo,2022-09-01,17:42,Casa e limpeza,66.0,1,66.0,Carteira digital,6348,Sim,27,9,9
3115,Parque das nações,Santo André,2022-09-01,9:06,Ferramentas e construção,109.9,3,329.70000000000005,Dinheiro,5286,Não,45,5,9
3114,Parque das nações,Santo André,2022-09-01,18:38,Alimentos e bebidas,55.9,1,55.9,Cartão,8526,Sim,31,10,9
3109,Parque das nações,Santo André,2022-09-01,10:26,Casa e limpeza,189.9,5,949.5,Cartão,8669,Não,44,10,9
3112,Paulicéia,São Bernardo do Campo,2022-09-01,15:11,Eletrônicos,6526.9,2,13053.8,Cartão,3341,Não,41,10,9
3116,Paulicéia,São Bernardo do Campo,2022-09-01,14:24,Eletrônicos,2083.9,1,2083.9,PIX,9946,Não,40,9,9
3119,Parque das nações,Santo André,2022-09-02,17:08,Casa e limpeza,194.9,2,389.8,Cartão,1433,Não,43,9,9
3122,Paulicéia,São Bernardo do Campo,2022-09-02,12:05,Alimentos e bebidas,46.9,2,93.8,Cartão,7453,Não,39,9,9
3125,Paulicéia,São Bernardo do Campo,2022-09-02,18:36,Ferramentas e construção,289.0,3,867.0,Cartão,6396,Não,35,10,9
3126,Parque das nações,Santo André,2022-09-02,12:48,Casa e limpeza,131.9,2,263.8,Cartão,2479,Sim,29,10,9
3128,Oswaldo Cruz,São Caetano do Sul,2022-09-02,9:41,Eletrônicos,6637.9,2,13275.8,Cartão,1968,Não,42,10,9
3124,Paulicéia,São Bernardo do Campo,2022-09-02,15:15,Papelaria e escritório,32.0,3,96.0,Cartão,2458,Não,41,10,9
3123,Oswaldo Cruz,São Caetano do Sul,2022-09-02,16:51,Casa e limpeza,31.9,2,63.8,Cartão,2108,Sim,38,10,9
3121,Oswaldo Cruz,São Caetano do Sul,2022-09-02,16:46,Eletrônicos,6597.9,5,32989.5,Cartão,5732,Não,49,10,9
3118,Parque das nações,Santo André,2022-09-02,13:52,Papelaria e escritório,20.0,3,60.0,Cartão,6656,Sim,35,6,9
3120,Parque das nações,Santo André,2022-09-02,16:12,Alimentos e bebidas,83.9,5,419.5,Cartão,5549,Sim,23,9,9
3127,Parque das nações,Santo André,2022-09-02,16:21,Alimentos e bebidas,70.9,4,283.6,Cartão,5157,Sim,40,9,9
3117,Oswaldo Cruz,São Caetano do Sul,2022-09-02,11:26,Alimentos e bebidas,12.9,4,51.6,PIX,5732,Não,49,9,9
3129,Paulicéia,São Bernardo do Campo,2022-09-03,9:04,Alimentos e bebidas,4.0,3,12.0,Cartão,8525,Sim,31,3,9
3135,Oswaldo Cruz,São Caetano do Sul,2022-09-03,16:19,Papelaria e escritório,6.0,4,24.0,PIX,6994,Não,63,0,9
3133,Parque das nações,Santo André,2022-09-03,17:00,Ferramentas e construção,324.9,5,1624.5,Cartão,9234,Não,29,10,9
3134,Paulicéia,São Bernardo do Campo,2022-09-03,13:16,Beleza e cuidados pessoais,58.9,4,235.6,Cartão,7100,Sim,39,10,9
3137,Paulicéia,São Bernardo do Campo,2022-09-03,17:49,Eletrônicos,5714.9,2,11429.8,PIX,3306,Sim,32,9,9
3130,Oswaldo Cruz,São Caetano do Sul,2022-09-03,13:02,Beleza e cuidados pessoais,249.9,5,1249.5,Cartão,5153,Sim,36,10,9
3136,Paulicéia,São Bernardo do Campo,2022-09-03,18:29,Ferramentas e construção,344.9,4,1379.6,Cartão,7671,Não,43,9,9
3132,Paulicéia,São Bernardo do Campo,2022-09-03,14:03,Casa e limpeza,130.9,4,523.6,PIX,1298,Sim,36,9,9
3131,Oswaldo Cruz,São Caetano do Sul,2022-09-03,18:54,Eletrônicos,1646.0,3,4938.0,PIX,6407,Sim,31,10,9
3145,Paulicéia,São Bernardo do Campo,2022-09-05,18:29,Ferramentas e construção,303.9,5,1519.5,Cartão,9750,Não,44,9,9
3146,Parque das nações,Santo André,2022-09-05,18:38,Beleza e cuidados pessoais,68.9,3,206.70000000000002,PIX,1550,Sim,31,8,9
3147,Parque das nações,Santo André,2022-09-05,19:46,Eletrônicos,2953.9,3,8861.7,Cartão,8736,Não,47,9,9
3138,Oswaldo Cruz,São Caetano do Sul,2022-09-05,17:57,Ferramentas e construção,187.9,1,187.9,PIX,9841,Sim,39,10,9
3142,Parque das nações,Santo André,2022-09-05,19:39,Eletrônicos,5455.9,2,10911.8,PIX,5223,Sim,36,9,9
3143,Oswaldo Cruz,São Caetano do Sul,2022-09-05,18:06,Alimentos e bebidas,22.9,2,45.8,PIX,8427,Não,44,9,9
3149,Oswaldo Cruz,São Caetano do Sul,2022-09-05,16:44,Papelaria e escritório,49.9,1,49.9,PIX,9551,Não,43,10,9
